#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2018.5932     -0.09     0.19
2018.5959     1.19     1.43
2018.5986     -1.18     -2.03
2018.6014     -0.30     -2.74
2018.6041     -3.88     -2.79
2018.6068     -0.17     -1.02
2018.6096     -1.45     1.43
2018.6123     -3.56     -2.25
2018.6151     -1.83     -0.28
2018.6178     -0.73     1.32
2018.6205     0.64     -1.18
2018.6233     0.49     -0.99
2018.6260     0.33     0.26
2018.6288     -0.10     -0.88
2018.6315     0.97     -2.36
2018.6342     1.21     -2.62
2018.6370     -1.74     0.76
2018.6397     -0.99     -3.21
2018.6425     -1.73     -1.60
2018.6452     -2.76     0.60
2018.6479     -2.04     0.48
2018.6507     1.70     -0.93
2018.6534     -1.46     -1.59
2018.6562     -2.43     -0.37
2018.6589     0.45     1.56
2018.6616     -2.03     -2.73
2018.6644     -0.75     1.54
2018.6671     -1.74     -0.30
2018.6699     -1.94     -0.41
2018.6726     -0.48     -2.34
2018.6753     -1.90     1.60
2018.6781     -2.30     -0.35
2018.6808     -2.37     -0.25
2018.6836     -0.38     -0.22
2018.6863     -1.58     -1.55
2018.6890     -0.96     -2.47
2018.6918     -0.76     1.55
2018.6945     -2.75     -1.95
2018.6973     0.59     -0.99
2018.7000     -2.23     -0.00
2018.7027     -1.75     1.65
2018.7055     -0.79     -0.45
2018.7082     -1.11     -2.27
2018.7110     -1.42     0.90
2018.7137     -2.44     -1.20
2018.7164     -1.59     -2.39
2018.7192     -1.42     -1.68
2018.7219     -2.06     0.07
2018.7247     -1.40     0.73
2018.7274     -0.87     -1.20
2018.7301     -0.43     -0.26
2018.7329     -1.42     -1.24
2018.7356     -1.94     0.29
2018.7384     -1.24     -3.10
2018.7411     -1.64     -1.16
2018.7438     -1.96     -0.39
2018.7466     -2.17     -1.81
2018.7493     -2.15     -1.78
2018.7521     -3.28     -1.90
2018.7548     -0.94     -1.74
2018.7575     -0.67     -0.42
2018.7603     -2.51     -2.80
2018.7630     -1.99     -1.94
2018.7658     -1.96     -2.53
2018.7685     -2.11     0.25
2018.7712     -2.47     -2.07
2018.7740     -2.73     -1.19
2018.7767     -3.10     -3.31
2018.7795     -3.13     -1.42
2018.7822     -2.69     -1.56
2018.7849     -1.90     0.38
2018.7877     -2.01     -1.09
2018.7904     -2.24     -0.81
2018.7932     -2.02     0.41
2018.7959     -2.06     -1.59
2018.7986     -1.92     -1.37
2018.8014     -2.23     -2.08
2018.8041     -2.02     -1.53
2018.8068     -3.41     -2.51
2018.8096     -2.74     -2.91
2018.8123     -2.62     -1.21
2018.8151     -3.54     -2.93
2018.8178     -2.46     -1.79
2018.8205     -2.57     -1.12
2018.8233     -2.54     -0.19
2018.8260     -2.18     1.04
2018.8288     -2.55     -1.08
2018.8315     -2.65     -0.80
2018.8342     -1.18     -3.80
2018.8370     -2.32     -0.04
2018.8397     -2.58     -0.68
2018.8425     -1.52     0.63
2018.8452     -0.74     -0.47
2018.8479     -2.05     -0.89
2018.8507     -2.65     -1.65
2018.8534     -2.59     -0.26
2018.8562     -1.38     -0.21
2018.8589     -1.59     -0.12
2018.8616     -1.54     -0.91
2018.8644     -1.02     -1.35
2018.8671     -2.91     0.53
2018.8699     -0.52     -0.30
2018.8726     -0.95     -0.15
2018.8753     -1.03     -1.36
2018.8781     -1.73     -1.00
2018.8808     -1.90     -2.13
2018.8836     -1.62     -0.59
2018.8863     -1.61     -0.79
2018.8890     -1.85     1.20
2018.8918     -2.12     -1.41
2018.8945     -1.87     -0.99
2018.8973     -1.27     -0.43
2018.9000     -0.88     0.22
2018.9027     -1.94     0.41
2018.9055     -0.84     -0.36
2018.9082     -1.43     -1.34
2018.9110     -1.75     -0.56
2018.9137     -1.35     -1.21
2018.9164     -0.29     -0.97
2018.9192     -1.84     -0.28
2018.9219     -1.60     -0.52
2018.9247     -1.14     1.10
2018.9274     -2.39     0.56
2018.9301     -1.98     -0.06
2018.9329     -2.43     1.36
2018.9356     -1.54     -0.21
2018.9384     -2.38     -0.29
2018.9411     -2.15     0.32
2018.9438     -2.22     -0.24
2018.9466     -2.08     -0.65
2018.9493     -1.64     0.52
2018.9521     -1.64     0.51
2018.9548     -1.96     -0.23
2018.9575     -3.08     -0.55
2018.9603     -2.99     -0.62
2018.9630     -1.84     0.63
2018.9658     -0.85     0.31
2018.9685     -2.06     0.48
2018.9712     -2.48     0.44
2018.9740     -2.19     -1.02
2018.9767     -2.39     0.17
2018.9795     -1.68     0.03
2018.9822     -2.92     0.38
2018.9849     -2.13     -0.91
2018.9877     -3.28     -0.42
2018.9904     -2.03     -1.39
2018.9932     -3.25     -0.80
2018.9959     -2.30     -0.11
2018.9986     -2.83     0.76
2019.0014     -3.03     0.43
2019.0041     -2.34     -0.38
2019.0068     -2.06     -0.13
2019.0096     -2.11     -0.43
2019.0123     -1.83     0.90
2019.0151     -1.75     0.59
2019.0178     -1.99     0.20
2019.0205     -2.31     0.55
2019.0233     -2.35     -1.03
2019.0260     -2.66     0.62
2019.0288     -2.18     0.98
2019.0315     -2.71     -0.11
2019.0342     -2.05     -0.31
2019.0370     -2.14     0.19
2019.0397     -1.44     0.48
2019.0425     -2.52     -0.21
2019.0452     -2.15     -0.68
2019.0479     -2.47     0.09
2019.0507     -2.27     -0.01
2019.0534     -2.61     -0.13
2019.0562     -1.77     0.17
2019.0589     -1.80     0.76
2019.0616     -2.68     -0.03
2019.0644     -2.17     -0.49
2019.0671     -3.31     -1.50
2019.0699     -2.01     0.86
2019.0726     -2.26     0.45
2019.0753     -1.06     2.43
2019.0781     -2.68     1.28
2019.0808     -1.70     0.30
2019.0836     -2.01     -0.43
2019.0863     -0.87     -0.49
2019.0890     -2.06     1.88
2019.0918     -1.89     0.43
2019.0945     -1.87     1.11
2019.0973     -1.79     1.03
2019.1000     -1.15     1.00
2019.1027     -2.43     -0.24
2019.1055     -2.00     -0.17
2019.1082     -2.19     -0.49
2019.1110     -1.89     -0.64
2019.1137     -1.46     0.51
2019.1164     -1.95     0.12
2019.1192     -2.35     -0.09
2019.1219     -2.04     0.84
2019.1247     -2.20     1.24
2019.1274     -2.11     -0.35
2019.1301     -3.14     0.13
2019.1329     -2.44     -0.45
2019.1356     -2.68     1.10
2019.1384     -1.00     -0.03
2019.1411     -1.54     -0.47
2019.1438     -1.51     0.44
2019.1466     -2.58     0.42
2019.1493     -2.20     1.47
2019.1521     -1.83     1.22
2019.1548     -2.16     -0.41
2019.1575     -2.22     -0.72
2019.1603     -2.22     0.58
2019.1630     -2.15     -0.61
2019.1658     -1.14     -1.32
2019.1685     -3.27     -0.92
2019.1712     -1.55     2.33
2019.1740     -2.72     0.41
2019.1767     -0.89     1.91
2019.1795     -2.29     0.47
2019.1822     -2.29     1.78
2019.1849     -2.16     0.48
2019.1877     -2.87     0.62
2019.1904     -2.14     -0.78
2019.1932     -1.97     -0.29
2019.1959     -2.31     1.10
2019.1986     -3.12     1.29
2019.2014     -2.61     1.27
2019.2041     -1.77     2.66
2019.2068     -2.52     0.78
2019.2096     -2.48     0.63
2019.2123     -2.06     1.76
2019.2151     -2.53     0.76
2019.2178     -3.57     1.86
2019.2205     -2.33     1.09
2019.2233     -2.10     3.43
2019.2260     -1.74     0.99
2019.2288     -3.01     -0.23
2019.2315     -2.07     0.88
2019.2342     -2.19     0.48
2019.2370     -2.07     2.19
2019.2397     -2.61     0.87
2019.2425     -2.34     -0.42
2019.2452     -3.03     -0.69
2019.2479     -2.33     1.77
2019.2507     -2.88     0.21
2019.2534     -1.50     0.98
2019.2562     -2.48     -0.63
2019.2589     -3.56     1.04
2019.2616     -2.16     1.41
2019.2644     -2.03     -0.76
2019.2671     -1.48     -0.50
2019.2699     -3.46     0.57
2019.2726     -2.55     2.07
2019.2753     -1.39     0.52
2019.2781     -1.63     1.42
2019.2808     -3.05     -1.33
2019.2836     -1.21     0.17
2019.2863     -2.61     -0.39
2019.2890     -2.96     -1.40
2019.2918     -3.03     -0.00
2019.2945     -0.32     -1.38
2019.3000     -2.71     1.19
2019.3027     -3.52     -0.36
2019.3055     -0.53     0.65
2019.3082     -0.92     -0.19
2019.3110     -1.85     -3.66
2019.3137     -0.56     -0.90
2019.3164     -1.73     -5.19
2019.3192     -1.25     -0.31
2019.3219     -2.58     -1.62
2019.3247     -2.28     0.39
2019.3274     -0.92     0.47
2019.3329     -2.16     -2.43
2019.3356     -1.49     0.61
2019.3411     -0.95     -2.81
2019.3438     -2.57     -1.37
2019.3466     -2.25     -1.05
2019.3493     -3.90     -0.52
2019.3521     -3.43     0.25
2019.3548     -2.40     0.65
2019.3575     0.74     -3.27
2019.3603     -2.57     0.16
2019.3630     -1.37     -0.02
2019.3658     -2.25     -0.61
2019.3685     -2.02     -2.17
2019.3712     -1.54     -1.81
2019.3740     -2.35     -3.57
2019.3767     -1.27     -0.08
2019.3795     -3.37     -2.00
2019.3822     -2.67     -1.71
2019.3849     -1.88     -0.41
2019.3877     -0.34     -4.80
2019.3904     -2.74     -1.40
2019.3932     -2.40     0.26
2019.3959     -2.99     -0.93
2019.3986     -0.66     -0.99
2019.4014     -1.94     -1.80
2019.4041     -1.80     -0.48
2019.4068     -1.65     -1.97
2019.4096     -2.31     -2.62
2019.4123     -2.78     -0.36
2019.4151     -1.84     1.39
2019.4178     -3.80     -1.60
2019.4205     -2.05     -3.48
2019.4233     -1.89     0.03
2019.4260     -2.47     -1.79
2019.4288     -3.84     -2.95
2019.4342     -2.94     -2.34
2019.4370     0.17     -2.41
2019.4452     -1.51     -1.50
2019.4479     1.35     -2.41
2019.4507     0.17     -2.40
2019.4534     -1.08     -1.44
2019.4562     -1.37     -1.69
2019.4589     -1.05     -4.39
2019.4616     -0.52     -1.59
2019.4644     -1.97     -0.72
2019.4671     -2.23     0.37
2019.4699     -2.04     1.11
2019.4726     -1.83     -0.27
2019.4781     -2.75     1.03
2019.4808     -1.91     0.25
2019.4836     0.68     -0.67
2019.4863     -0.46     -1.90
2019.4890     -1.19     2.31
2019.4918     -2.01     -2.93
2019.4945     -3.05     1.43
2019.4973     -2.78     -1.16
2019.5000     -1.91     -2.11
2019.5027     -1.48     -2.48
2019.5055     -3.04     -0.93
2019.5082     -3.79     -1.30
2019.5110     -1.33     -4.81
2019.5164     -3.24     1.13
2019.5247     -1.87     -5.48
2019.5274     -2.04     1.59
2019.5301     -0.51     -0.22
2019.5329     -1.81     -0.19
2019.5384     -1.71     -2.61
2019.5438     -1.17     -1.29
2019.5466     -2.68     0.34
2019.5493     -1.46     -0.46
2019.5521     -0.75     2.44
2019.5548     -1.68     1.12
2019.5575     1.09     0.49
2019.5603     -1.20     -1.33
2019.5630     -2.59     -3.18
2019.5685     -0.61     0.51
2019.5712     -0.24     3.07
2019.5740     -0.78     -0.40
2019.5767     -1.77     0.78
2019.5795     1.07     -0.17
2019.5822     -1.83     1.12
2019.5849     -0.50     2.64
2019.5877     -2.80     -1.34
2019.5904     -2.10     -2.57
2019.5932     -2.45     0.76
2019.5959     -1.92     -0.54
2019.5986     3.10     1.45
2019.6014     -1.50     0.37
2019.6041     -0.49     0.96
2019.6068     -0.82     1.05
2019.6096     -2.19     -2.48
2019.6123     -1.41     -1.20
2019.6151     -1.08     -0.87
2019.6178     0.05     -0.53
2019.6205     -1.16     -0.78
2019.6233     -3.19     1.73
2019.6260     -1.31     -1.03
2019.6288     0.06     -0.71
2019.6315     -2.53     -0.00
2019.6342     0.27     0.49
2019.6370     -2.71     -2.89
2019.6397     0.32     -0.50
2019.6425     -1.39     -1.15
2019.6452     -1.32     -1.24
2019.6479     0.05     -1.80
2019.6507     -1.04     -0.99
2019.6534     -1.43     -1.42
2019.6562     0.12     -0.38
2019.6589     -2.09     -0.99
2019.6616     -2.05     0.38
2019.6644     -0.36     0.78
2019.6671     -1.37     -1.31
2019.6699     0.41     -1.62
2019.6726     -0.05     -0.86
2019.6753     -1.23     -2.59
2019.6781     -0.58     -0.22
2019.6808     -0.83     0.45
2019.6836     -1.68     -1.80
2019.6863     -2.32     -3.73
2019.6890     -1.92     0.61
2019.6918     -1.05     -4.65
2019.6945     -2.04     1.06
2019.6973     -0.57     -2.56
2019.7000     -3.37     -2.84
2019.7027     -2.94     -0.41
2019.7055     -0.73     -0.87
2019.7082     -1.41     0.16
2019.7110     -3.06     0.28
2019.7137     -2.39     -0.35
2019.7164     -3.03     -0.53
2019.7192     -1.18     -0.53
2019.7219     -2.00     0.51
2019.7247     -3.10     -1.30
2019.7274     -2.12     0.32
2019.7301     -1.74     0.08
2019.7329     -0.90     0.16
2019.7356     -1.98     0.55
2019.7384     -2.02     0.06
2019.7411     -2.72     -2.39
2019.7438     -1.40     -4.77
2019.7466     -1.60     -3.15
2019.7603     1.80     -3.81
2019.7630     0.35     -3.16
2019.7658     1.18     -4.18
2019.7685     2.03     -3.00
2019.7712     1.01     -2.07
2019.7740     0.58     -3.43
2019.7767     1.08     -0.87
2019.7795     1.18     -2.23
2019.7822     0.80     -3.27
2019.7849     0.51     -3.32
2019.7877     0.87     -3.15
2019.7904     -0.04     -3.36
2019.7932     0.41     -1.32
2019.7959     -0.41     -3.09
2019.7986     1.05     -2.64
2019.8014     1.23     -2.99
2019.8041     1.49     -4.08
2019.8068     2.13     -4.10
2019.8096     1.39     -1.00
2019.8123     1.79     -1.85
2019.8151     -0.04     -1.60
2019.8178     0.26     -3.28
2019.8205     1.32     -3.25
2019.8233     0.78     -0.91
2019.8260     -0.18     -1.83
2019.8288     0.45     -1.44
2019.8315     0.97     -1.89
2019.8342     1.04     -4.35
2019.8370     0.74     -2.69
2019.8397     0.82     -4.06
2019.8425     1.45     -3.90
2019.8452     1.59     -2.59
2019.8479     0.40     -3.02
2019.8507     0.86     -2.26
2019.8534     0.73     -3.34
2019.8562     -0.23     -4.05
2019.8589     0.15     -2.34
2019.8616     0.24     -2.40
2019.8644     1.29     -2.19
2019.8671     0.73     -3.12
2019.8699     0.70     -2.94
2019.8726     -0.08     -4.01
2019.8753     0.31     -3.58
2019.8781     -0.45     -3.75
2019.8808     0.33     -2.25
2019.8836     0.53     -2.35
2019.8863     0.41     -2.33
2019.8890     1.26     -3.73
2019.8918     0.41     -2.54
2019.8945     0.51     -1.94
2019.8973     0.28     -2.75
2019.9000     0.58     -1.61
2019.9027     -0.19     -2.01
2019.9055     0.22     -2.84
2019.9082     -0.70     -3.91
2019.9110     0.64     -3.66
2019.9137     -0.44     -2.40
2019.9164     0.35     -3.91
2019.9192     0.83     -2.25
2019.9219     0.70     -2.26
2019.9247     0.05     -2.89
2019.9274     -0.18     -2.83
2019.9301     1.55     -2.15
2019.9329     0.75     -2.81
2019.9356     -0.91     -3.59
2019.9384     -0.41     -2.33
2019.9411     0.40     -2.95
2019.9438     0.68     -1.41
2019.9466     -0.15     -1.68
2019.9493     -0.86     -4.15
2019.9521     0.12     -4.05
2019.9548     0.38     -2.54
2019.9575     -0.28     -2.11
2019.9603     -0.17     -1.28
2019.9630     0.95     -1.16
2019.9658     -0.12     -2.05
2019.9685     -0.36     -1.58
2019.9712     -0.39     -2.28
2019.9740     0.08     -1.72
2019.9767     0.71     -3.07
2019.9795     1.38     -3.47
2019.9822     0.23     -2.98
2019.9849     0.22     -3.20
2019.9877     1.49     -2.64
2019.9904     0.33     -2.59
2019.9932     -0.87     -3.71
2019.9959     0.91     -2.50
2019.9986     0.04     -3.28
2020.0014     1.37     -1.95
2020.0041     0.57     -2.41
2020.0068     0.86     -3.66
2020.0096     1.53     -1.91
2020.0123     0.49     -2.09
2020.0150     0.89     -2.96
2020.0178     0.92     -2.24
2020.0205     1.82     -1.85
2020.0232     1.38     -2.79
2020.0260     1.51     -2.78
2020.0287     0.94     -1.34
2020.0314     0.41     -3.08
2020.0342     1.05     -1.81
2020.0369     1.21     -2.41
2020.0396     1.09     -2.81
2020.0423     1.51     -2.56
2020.0451     1.08     -2.40
2020.0478     0.75     -2.73
2020.0505     0.95     -2.18
2020.0533     0.89     -2.48
2020.0560     0.84     -1.49
2020.0587     0.68     -2.83
2020.0615     1.85     -1.77
2020.0642     0.95     -2.38
2020.0669     0.99     -2.97
2020.0697     0.91     -2.67
2020.0724     0.93     -1.76
2020.0751     0.81     -3.48
2020.0779     1.30     -2.23
2020.0806     0.16     -3.02
2020.0833     0.56     -2.57
2020.0861     0.79     -3.06
2020.0888     0.67     -1.75
2020.0915     0.61     -2.28
2020.0943     0.57     -2.34
2020.0970     0.94     -2.80
2020.0997     0.31     -2.76
2020.1025     0.63     -2.45
2020.1052     -0.07     -2.52
2020.1079     -0.21     -2.31
2020.1107     0.81     -1.93
2020.1134     0.92     -2.39
2020.1161     -0.04     -1.81
2020.1189     -0.29     -2.43
2020.1216     0.94     -0.19
2020.1243     0.13     -1.30
2020.1270     0.37     -1.34
2020.1298     0.39     -1.52
2020.1325     0.42     -1.90
2020.1352     0.89     -3.08
2020.1380     1.35     -1.24
2020.1407     0.66     -3.01
2020.1434     0.03     -1.67
2020.1462     -0.81     -3.05
2020.1489     1.11     -0.54
2020.1516     -1.21     -2.19
2020.1544     0.93     -2.56
2020.1571     1.51     -0.31
2020.1598     0.53     -0.41
2020.1626     1.27     -0.91
2020.1653     -0.69     -3.70
2020.1680     0.99     0.57
2020.1708     -0.14     -2.14
2020.1735     -0.24     -2.74
2020.1762     0.43     -2.07
2020.1790     1.23     -1.40
2020.1817     0.18     -2.69
2020.1844     1.05     -1.91
2020.1872     0.77     -2.15
2020.1899     0.99     -1.79
2020.1926     1.14     -0.46
2020.1954     1.24     -2.45
2020.1981     -0.45     -2.64
2020.2008     -0.41     -2.14
2020.2036     0.08     -0.68
2020.2063     0.79     -2.11
2020.2090     1.27     -2.61
2020.2117     -0.30     -1.07
2020.2145     0.93     -1.87
2020.2172     -0.17     -2.15
2020.2199     0.10     -2.15
2020.2227     0.77     -3.85
2020.2254     0.53     -1.01
2020.2281     1.52     -4.78
2020.2309     0.80     -0.77
2020.2336     1.02     -1.93
2020.2363     0.68     -3.35
2020.2391     0.63     -2.12
2020.2418     0.53     -1.85
2020.2445     0.55     -2.03
2020.2473     0.67     -4.44
2020.2500     1.37     -2.85
2020.2527     0.39     -1.86
2020.2555     0.56     -2.02
2020.2582     -0.80     -3.16
2020.2609     -0.27     -1.21
2020.2637     0.64     -1.22
2020.2664     0.65     -2.30
2020.2691     1.04     -0.57
2020.2719     0.04     -4.15
2020.2746     1.34     -2.23
2020.2773     0.05     -3.27
2020.2801     1.00     -3.86
2020.2828     1.90     -1.95
2020.2855     1.21     -2.44
2020.2883     0.58     -3.69
2020.2910     0.46     -2.81
2020.2937     -0.44     -2.11
2020.2964     0.38     -1.41
2020.2992     1.12     -2.14
2020.3019     1.10     -2.60
2020.3046     0.93     -2.23
2020.3074     0.11     -5.09
2020.3101     0.88     -3.61
2020.3128     0.85     -1.70
2020.3156     1.16     -2.07
2020.3183     0.17     -2.17
2020.3210     1.60     -0.89
2020.3238     1.74     -1.97
2020.3265     0.36     -2.73
2020.3292     0.76     -1.20
2020.3320     0.74     -2.09
2020.3347     0.78     -1.59
2020.3374     2.12     -1.55
2020.3402     0.69     -3.68
2020.3429     2.90     -4.58
2020.3456     0.59     -3.19
2020.3484     0.88     -1.84
2020.3511     -0.29     -1.17
2020.3538     0.36     -1.19
2020.3566     0.48     -2.28
2020.3593     0.24     -2.67
2020.3620     0.40     -0.47
2020.3648     1.68     -1.82
2020.3675     0.08     -3.79
2020.3702     -0.53     -2.86
2020.3730     0.88     -0.32
2020.3757     0.60     -2.94
2020.3784     1.05     -4.57
2020.3811     0.95     -1.49
2020.3839     0.71     -2.09
2020.3866     1.66     -1.83
2020.3893     1.40     0.55
2020.3921     0.48     -2.26
2020.3948     0.09     -2.25
2020.3975     0.26     -3.92
2020.4003     0.68     -4.08
2020.4030     2.12     -5.61
2020.4057     0.71     -5.54
2020.4085     -0.16     -2.86
2020.4112     -0.50     -2.99
2020.4139     -1.07     -4.14
2020.4167     -0.04     -2.44
2020.4194     -0.60     -4.01
2020.4221     -2.44     -3.79
2020.4249     0.75     -5.24
2020.4276     0.37     -0.04
2020.4303     -4.63     -3.48
2020.4331     0.17     -1.01
2020.4358     1.06     -4.09
2020.4385     2.27     -0.14
2020.4413     1.45     -3.22
2020.4440     1.87     -4.26
2020.4467     0.07     -3.54
2020.4495     0.29     -1.45
2020.4522     2.15     -1.84
2020.4549     1.80     -4.16
2020.4577     1.02     -3.05
2020.4604     0.45     -5.72
2020.4631     0.93     -7.51
2020.4658     1.77     -3.75
2020.4686     0.38     -4.10
2020.4713     1.03     -2.15
2020.4740     0.87     -2.86
2020.4768     0.83     -4.43
2020.4795     1.77     -0.07
2020.4822     -0.92     0.27
2020.4850     1.29     -3.46
2020.4877     1.21     -3.57
2020.4904     0.63     -3.24
2020.4932     1.88     -3.13
2020.4959     2.75     -1.70
2020.4986     2.00     -2.28
2020.5014     0.20     -4.15
2020.5041     2.14     -2.25
2020.5068     2.32     -2.81
2020.5096     2.55     -0.49
2020.5123     1.92     -1.74
2020.5150     0.89     -3.65
2020.5178     0.84     -1.57
2020.5205     2.58     -2.17
2020.5232     4.03     -3.02
2020.5260     1.43     -1.02
2020.5287     2.76     -4.03
2020.5314     0.83     -3.94
2020.5342     2.99     -4.51
2020.5369     3.54     -2.75
2020.5396     3.15     -2.30
2020.5423     1.28     -1.48
2020.5451     2.04     -0.22
2020.5478     3.73     -6.09
2020.5505     5.97     -8.04
2020.5533     1.90     -2.18
2020.5560     0.77     -4.02
2020.5587     1.60     -2.24
2020.5615     1.98     -2.70
2020.5642     1.55     -4.90
2020.5669     1.93     -0.61
2020.5697     2.83     -1.07
2020.5724     1.71     -4.21
2020.5751     5.12     -1.41
2020.5779     1.33     -4.38
2020.5806     2.51     -1.81
2020.5833     1.31     -2.91
2020.5861     3.92     -0.13
2020.5888     5.57     -6.29
2020.5915     4.64     -9.32
2020.5943     2.29     -5.18
2020.5970     3.84     -2.63
2020.5997     2.77     -3.53
2020.6025     2.13     -3.28
2020.6052     1.28     -1.86
2020.6079     4.62     -2.43
2020.6107     4.72     -2.70
2020.6134     1.68     -2.92
2020.6161     3.40     -5.50
2020.6189     2.10     -2.66
2020.6216     2.84     -5.77
2020.6243     2.00     -2.83
2020.6270     2.52     -2.40
2020.6298     1.92     -2.74
2020.6325     2.38     -5.88
2020.6352     1.39     -8.58
2020.6380     3.46     -5.18
2020.6407     2.84     -2.95
2020.6434     1.30     -4.62
2020.6462     1.03     -1.81
2020.6489     1.06     -2.84
2020.6516     2.69     -4.04
2020.6544     0.47     -3.58
2020.6571     9.94     -4.24
2020.6598     0.75     -2.04
2020.6626     1.50     -1.68
2020.6653     3.42     -3.27
2020.6680     3.22     -4.47
2020.6708     3.31     -2.36
2020.6735     1.42     -0.93
2020.6762     3.51     -5.49
2020.6790     2.48     -3.51
2020.6817     2.89     -4.56
2020.6844     2.70     -3.57
2020.6872     2.47     -5.47
2020.6899     1.48     -3.41
2020.6926     1.48     -4.49
2020.6954     1.37     -6.40
2020.6981     1.03     -2.85
2020.7008     1.87     -1.25
2020.7036     2.67     -4.26
2020.7063     1.34     -4.05
2020.7090     1.91     -4.41
2020.7117     2.63     -4.52
2020.7145     1.20     -5.36
2020.7172     0.20     -4.20
2020.7199     1.76     -2.93
2020.7227     1.76     -2.94
2020.7254     0.16     -2.96
2020.7281     1.95     -4.56
2020.7309     2.20     -4.15
2020.7336     2.57     -4.39
2020.7363     4.69     -3.08
2020.7391     1.78     -1.79
2020.7418     2.12     -2.96
2020.7445     1.27     -2.64
2020.7473     1.22     -1.64
2020.7500     2.49     -3.21
2020.7527     2.98     -3.06
2020.7555     2.99     -4.33
2020.7582     2.01     -3.36
2020.7609     1.38     -3.09
2020.7637     2.28     -1.39
2020.7664     3.47     -0.95
2020.7691     1.54     -3.25
2020.7719     1.10     -2.89
2020.7746     1.11     -3.09
2020.7773     1.65     -2.42
2020.7801     0.87     -2.40
2020.7828     0.72     -2.43
2020.7855     0.95     -2.90
2020.7883     1.27     -3.24
2020.7910     1.06     -0.56
2020.7937     2.00     -2.69
2020.7964     2.28     -3.54
2020.7992     1.93     -2.37
2020.8019     0.80     -2.50
2020.8046     1.21     -2.25
2020.8074     1.26     -2.81
2020.8101     0.26     -1.43
2020.8128     2.41     -1.58
2020.8156     2.83     -4.13
2020.8183     1.09     -2.65
2020.8210     2.14     -3.31
2020.8238     0.58     -3.06
2020.8265     1.49     -3.94
2020.8292     0.13     -1.62
2020.8320     1.02     -1.26
2020.8347     1.12     -1.52
2020.8374     0.79     -2.05
2020.8402     2.12     -1.38
2020.8429     1.72     -1.61
2020.8456     2.08     -1.87
2020.8484     0.54     -3.53
2020.8511     1.07     -2.66
2020.8538     0.54     -3.11
2020.8566     1.09     -1.77
2020.8593     1.16     -3.81
2020.8620     0.80     -1.37
2020.8648     1.20     -0.93
2020.8675     0.92     -2.46
2020.8702     1.35     -1.11
2020.8730     -0.01     -3.34
2020.8757     1.16     -4.01
2020.8784     0.97     -3.46
2020.8811     0.61     -4.26
2020.8839     1.12     -1.70
2020.8866     1.40     -0.58
2020.8893     1.41     -2.08
2020.8921     1.70     -1.82
2020.8948     1.91     -1.90
2020.8975     1.25     -2.55
2020.9003     1.06     -1.78
2020.9030     0.26     -1.57
2020.9057     2.20     -1.85
2020.9085     1.08     -2.17
2020.9112     1.45     -2.42
2020.9139     1.19     -1.34
2020.9167     1.03     -2.46
2020.9194     0.95     -2.16
2020.9221     1.08     -1.94
2020.9249     1.11     -2.32
2020.9276     0.92     -1.33
2020.9303     1.17     -3.31
2020.9331     0.83     -2.13
2020.9358     0.45     -1.89
2020.9385     0.44     -1.69
2020.9413     1.10     -2.12
2020.9440     0.95     -1.93
2020.9467     0.22     -1.40
2020.9495     -0.87     -2.32
2020.9522     0.53     -1.95
2020.9549     0.06     -1.00
2020.9577     -0.07     -2.51
2020.9604     0.10     -1.58
2020.9631     0.80     -1.50
2020.9658     -0.45     -0.32
2020.9686     0.57     -2.32
2020.9713     0.43     -2.55
2020.9740     0.53     -1.73
2020.9768     0.77     -1.98
2020.9795     1.18     -1.73
2020.9822     0.81     -3.86
2020.9850     1.44     -2.83
2020.9877     1.54     -2.23
2020.9904     0.77     -1.75
2020.9932     0.14     -2.36
2020.9959     -0.11     -2.77
2020.9986     0.78     -1.08
2021.0014     0.93     -2.35
2021.0041     1.24     -2.92
2021.0068     0.88     -2.86
2021.0096     0.57     -1.21
2021.0123     0.81     -1.24
2021.0151     -0.42     -1.96
2021.0178     0.73     -2.44
2021.0205     -0.21     -2.25
2021.0233     -0.07     -1.80
2021.0260     -1.79     -5.50
2021.0288     -0.37     -2.73
2021.0315     0.39     -2.77
2021.0342     -0.12     -2.10
2021.0370     0.57     -1.84
2021.0397     0.23     -0.87
2021.0425     -0.30     -2.60
2021.0452     0.38     -3.43
2021.0479     0.34     -2.20
2021.0507     0.46     -2.00
2021.0534     0.86     -2.63
2021.0562     0.32     -1.79
2021.0589     0.56     -2.05
2021.0616     0.41     -2.51
2021.0644     1.30     -0.39
2021.0671     0.77     -2.13
2021.0699     0.77     -2.34
2021.0726     0.09     -3.03
2021.0753     -0.02     -1.91
2021.0781     1.05     -2.08
2021.0808     0.06     -0.90
2021.0836     0.33     -0.90
2021.0863     0.43     -1.16
2021.0890     -0.78     -2.49
2021.0918     0.32     -1.76
2021.0945     -0.02     -1.89
2021.0973     0.83     -2.22
2021.1000     0.18     -1.77
2021.1027     0.96     -0.49
2021.1055     0.88     -1.26
2021.1082     -0.57     -3.21
2021.1110     0.11     -1.45
2021.1137     0.45     -2.83
2021.1164     0.87     -1.50
2021.1192     0.53     -0.54
2021.1219     0.83     -1.99
2021.1247     0.31     -1.54
2021.1274     -0.05     -1.05
2021.1301     -0.46     -1.51
