#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2023.6616     -2.12     -4.94
2023.6644     0.57     -5.66
2023.6671     -1.87     -4.05
2023.6699     -2.80     -9.34
2023.6726     0.93     -7.00
2023.6753     -2.28     -5.34
2023.6781     -4.08     -3.60
2023.6808     1.75     -6.88
2023.6836     -4.27     -5.34
2023.6863     -1.39     -5.67
2023.6890     -1.27     -7.90
2023.6918     -3.10     -5.74
2023.6945     -2.00     -4.15
2023.6973     1.25     -6.25
2023.7000     -2.90     -4.82
2023.7027     -0.49     -4.86
2023.7055     -0.04     -4.72
2023.7082     -0.43     -3.96
2023.7110     -0.40     -5.12
2023.7137     2.07     -4.06
2023.7164     0.00     -5.25
2023.7192     0.16     -4.83
2023.7219     0.61     -2.22
2023.7247     -1.95     -4.35
2023.7274     -3.50     -5.97
2023.7301     -0.59     -5.59
2023.7329     -0.80     -5.98
2023.7356     -2.64     -5.97
2023.7384     -1.93     -4.34
2023.7411     -1.28     -5.47
2023.7438     -0.74     -6.51
2023.7466     1.66     -5.31
2023.7493     0.15     -6.13
2023.7521     -2.98     -4.41
2023.7548     -0.79     -5.13
2023.7575     -2.28     -6.58
2023.7603     0.43     -4.33
2023.7630     -1.21     -4.97
2023.7658     -0.50     -6.02
2023.7685     -0.59     -5.24
2023.7712     -0.72     -5.88
2023.7740     -2.10     -5.74
2023.7767     -1.60     -5.64
2023.7795     -0.97     -5.51
2023.7822     -0.70     -5.36
2023.7849     -0.58     -6.36
2023.7877     -0.29     -7.05
2023.7904     -1.20     -2.68
2023.7932     -1.27     -5.00
2023.7959     -0.91     -5.22
2023.7986     -1.60     -6.33
2023.8014     -1.48     -6.10
2023.8041     -2.32     -7.22
2023.8068     -1.67     -7.10
2023.8096     -0.04     -5.84
2023.8123     -0.05     -6.04
2023.8151     -2.36     -6.57
2023.8178     -0.78     -6.51
2023.8205     -1.69     -4.50
2023.8233     0.96     -6.44
2023.8260     -0.79     -5.05
2023.8288     -0.49     -6.47
2023.8315     -0.69     -5.31
2023.8342     -1.52     -5.01
2023.8370     -1.57     -5.90
2023.8397     0.48     -6.64
2023.8425     -4.03     -5.41
2023.8452     -0.01     -5.20
2023.8479     -1.22     -4.76
2023.8507     -2.13     -4.82
2023.8534     -0.73     -6.30
2023.8562     -1.40     -5.98
2023.8589     -1.52     -4.77
2023.8616     -1.69     -5.69
2023.8644     -0.60     -5.64
2023.8671     -0.72     -6.49
2023.8699     -1.95     -4.70
2023.8726     -1.73     -6.48
2023.8753     -2.04     -6.28
2023.8781     -0.82     -5.07
2023.8808     -1.41     -5.95
2023.8836     -1.16     -5.48
2023.8863     -2.10     -5.10
2023.8890     -0.45     -5.71
2023.8918     -2.62     -6.32
2023.8945     -0.21     -6.57
2023.8973     -0.79     -5.49
2023.9000     -0.39     -6.76
2023.9027     -1.82     -5.05
2023.9055     -1.01     -4.93
2023.9082     -3.00     -4.83
2023.9110     -2.00     -7.09
2023.9137     0.38     -5.47
2023.9164     0.27     -5.71
2023.9192     -1.40     -5.60
2023.9219     -2.49     -6.26
2023.9247     -0.07     -4.15
2023.9274     1.12     -3.85
2023.9301     -0.44     -6.18
2023.9329     -0.88     -5.49
2023.9356     -1.66     -5.93
2023.9384     -2.15     -5.94
2023.9411     -2.48     -4.40
2023.9438     -1.99     -6.03
2023.9466     -1.52     -7.66
2023.9493     -0.88     -7.43
2023.9521     -1.08     -7.92
2023.9548     -1.40     -6.18
2023.9575     -0.84     -7.14
2023.9603     -0.85     -7.13
2023.9630     -0.03     -6.70
2023.9658     -1.07     -6.06
2023.9685     -0.43     -5.83
2023.9712     -0.73     -5.03
2023.9740     1.78     -7.09
2023.9767     -0.04     -6.99
2023.9795     -1.15     -6.82
2023.9822     -1.55     -6.06
2023.9849     -1.88     -6.06
2023.9877     -2.35     -6.07
2023.9904     -1.06     -6.14
2023.9932     -2.43     -7.04
2023.9959     -1.94     -5.28
2023.9986     -1.32     -6.69
2024.0014     -2.08     -6.74
2024.0041     -0.99     -6.37
2024.0068     -0.28     -6.29
2024.0096     -0.93     -6.10
2024.0123     -3.12     -6.80
2024.0150     -2.14     -5.14
2024.0178     -0.87     -7.26
2024.0205     -1.29     -5.96
2024.0232     -3.24     -5.69
2024.0260     -2.63     -7.09
2024.0287     -2.06     -6.62
2024.0314     -1.45     -6.47
2024.0342     -0.08     -6.07
2024.0369     -1.85     -6.22
2024.0396     -0.45     -6.87
2024.0423     -0.94     -5.74
2024.0451     -2.05     -7.94
2024.0478     -2.57     -5.77
2024.0505     -1.14     -6.85
2024.0533     -1.77     -6.15
2024.0560     -0.55     -6.08
2024.0587     -0.24     -5.95
2024.0615     -0.26     -5.73
2024.0642     -2.36     -6.18
2024.0669     -3.26     -6.34
2024.0697     -1.89     -6.05
2024.0724     -1.86     -6.59
2024.0751     -1.33     -6.39
2024.0779     0.51     -8.04
2024.0806     -1.48     -7.32
2024.0833     -2.62     -6.72
2024.0861     -4.40     -5.93
2024.0888     -4.88     -5.12
2024.0915     -0.11     -6.92
2024.0943     -1.20     -5.84
2024.0970     -3.40     -6.54
2024.0997     -2.50     -6.47
2024.1025     -2.66     -6.99
2024.1052     -3.15     -6.58
2024.1079     -4.79     -7.21
2024.1107     0.64     -7.16
2024.1134     0.04     -7.71
2024.1161     -1.93     -6.49
2024.1189     -0.57     -6.92
2024.1216     -1.79     -5.34
2024.1243     -0.76     -7.62
2024.1270     -1.18     -6.02
2024.1298     -1.30     -7.08
2024.1325     -2.22     -6.50
2024.1352     -2.71     -6.91
2024.1380     -2.40     -7.31
2024.1407     -2.44     -8.21
2024.1434     -2.34     -7.45
2024.1462     -1.24     -7.71
2024.1489     -1.03     -10.51
2024.1516     -1.12     -7.57
2024.1544     -1.85     -5.47
2024.1571     -4.13     -7.36
2024.1598     -1.58     -6.87
2024.1626     -4.12     -6.74
2024.1653     -0.42     -6.34
2024.1680     -3.92     -5.72
2024.1708     -2.23     -7.07
2024.1735     -3.71     -6.36
2024.1762     -2.01     -5.14
2024.1790     -1.98     -6.80
2024.1817     -1.23     -8.70
2024.1844     -3.19     -6.98
2024.1872     -3.46     -7.64
2024.1899     -1.20     -6.86
2024.1926     -2.36     -8.00
2024.1954     -3.33     -6.78
2024.1981     -1.34     -5.84
2024.2008     -2.76     -7.43
2024.2036     -1.89     -6.73
2024.2063     -3.40     -6.41
2024.2090     -1.90     -6.10
2024.2117     -0.25     -7.01
2024.2145     -1.20     -8.17
2024.2172     0.48     -9.82
2024.2199     -2.01     -7.77
2024.2227     -2.41     -5.77
2024.2254     -1.15     -8.70
2024.2281     -2.37     -7.44
2024.2309     -5.23     -7.73
2024.2336     -3.72     -10.10
2024.2363     -0.35     -6.51
2024.2391     -2.01     -6.41
2024.2418     -2.08     -8.21
2024.2445     -2.16     -6.10
2024.2473     -1.92     -5.73
2024.2500     0.47     -7.10
2024.2527     -2.65     -8.67
2024.2555     -0.49     -6.51
2024.2582     -2.06     -6.05
2024.2609     -1.22     -6.25
2024.2637     -2.90     -6.24
2024.2664     -2.04     -5.84
2024.2691     -2.54     -6.15
2024.2719     1.16     -8.43
2024.2746     -1.18     -5.44
2024.2773     -0.64     -7.11
2024.2801     -3.19     -7.08
2024.2828     -1.46     -7.11
2024.2855     -0.53     -8.20
2024.2883     -2.96     -9.06
2024.2910     0.88     -8.95
2024.2937     -1.64     -5.75
2024.2992     -0.94     -7.31
2024.3019     -0.08     -7.53
2024.3046     -2.41     -7.12
2024.3074     -1.08     -7.73
2024.3101     -1.13     -7.69
2024.3128     -3.18     -8.69
2024.3156     -0.02     -8.68
2024.3183     -1.89     -6.50
2024.3210     -1.49     -6.74
2024.3238     -0.89     -7.62
2024.3265     -2.52     -7.23
2024.3292     -2.13     -6.23
2024.3320     -0.98     -8.17
2024.3347     -1.47     -6.32
2024.3374     -0.95     -6.95
2024.3402     -0.82     -5.79
2024.3429     -3.02     -6.60
2024.3456     -2.77     -8.19
2024.3484     -3.07     -6.87
2024.3511     -1.50     -6.70
2024.3538     -2.00     -5.77
2024.3566     -1.72     -5.94
2024.3593     0.85     -6.29
2024.3620     -1.08     -6.12
2024.3648     -1.35     -8.12
2024.3675     -0.38     -7.47
2024.3702     -1.71     -6.86
2024.3730     -4.58     -6.22
2024.3757     -1.26     -6.51
2024.3784     -3.14     -6.58
2024.3811     -0.49     -6.16
2024.3839     -3.22     -4.99
2024.3866     -1.86     -9.12
2024.3893     -0.75     -7.94
2024.3921     -0.38     -6.93
2024.3948     -0.73     -6.82
2024.3975     -1.71     -7.85
2024.4003     -2.50     -5.93
2024.4030     -2.92     -7.72
2024.4057     -3.50     -6.74
2024.4085     0.76     -5.76
2024.4112     -1.99     -6.23
2024.4139     -0.28     -1.92
2024.4167     -0.20     -6.29
2024.4194     0.42     -8.22
2024.4221     -1.61     -6.76
2024.4249     -1.39     -5.86
2024.4276     0.57     -8.40
2024.4303     -0.42     -5.73
2024.4331     0.69     -6.00
2024.4358     -4.60     -5.83
2024.4385     -2.36     -5.86
2024.4413     -0.22     -4.81
2024.4440     -3.18     -6.18
2024.4467     -4.05     -5.13
2024.4495     -1.19     -6.88
2024.4522     -2.54     -6.98
2024.4549     -2.30     -5.88
2024.4577     -2.58     -5.50
2024.4604     -0.34     -8.01
2024.4631     -1.99     -6.17
2024.4686     -2.00     -6.36
2024.4713     -2.89     -5.81
2024.4740     -1.73     -6.11
2024.4768     -1.04     -6.02
2024.4795     -1.84     -6.14
2024.4822     -0.55     -5.80
2024.4850     -1.57     -6.09
2024.4877     -0.24     -5.06
2024.4904     -0.53     -6.32
2024.4932     -1.49     -6.96
2024.4959     -1.05     -5.27
2024.4986     1.25     -6.37
2024.5014     -0.53     -6.41
2024.5041     -2.01     -6.00
2024.5068     -1.53     -6.09
2024.5096     -0.18     -7.33
2024.5123     -0.18     -6.71
2024.5150     0.46     -7.00
2024.5178     1.38     -6.43
2024.5205     1.30     -5.76
2024.5232     -0.88     -5.24
2024.5260     -0.08     -8.19
2024.5287     -0.59     -5.72
2024.5314     -1.29     -4.77
2024.5342     -0.92     -5.93
2024.5369     0.58     -6.23
2024.5396     1.34     -6.07
2024.5423     -3.85     -5.14
2024.5451     0.27     -5.92
2024.5478     1.06     -7.84
2024.5505     2.86     -7.72
2024.5533     1.41     -6.20
2024.5560     1.13     -6.75
2024.5587     1.41     -4.86
2024.5615     -1.71     -6.23
2024.5642     2.05     -7.20
2024.5669     1.45     -6.42
2024.5697     -2.16     -6.15
2024.5724     -0.96     -6.57
2024.5751     -2.24     -5.06
2024.5779     -0.34     -7.46
2024.5806     -0.71     -5.90
2024.5833     0.60     -7.11
2024.5861     5.17     -4.78
2024.5888     -0.82     -7.16
2024.5915     -1.12     -6.55
2024.5943     -0.27     -6.57
2024.5970     -2.21     -6.29
2024.5997     7.82     -9.69
2024.6025     -2.12     -7.78
2024.6052     -1.92     -7.38
2024.6079     -1.12     -4.89
2024.6107     -0.10     -7.06
2024.6134     2.20     -9.19
2024.6161     -0.56     -6.15
2024.6189     -1.16     -5.99
2024.6216     -0.32     -6.20
2024.6243     -2.81     -9.29
2024.6270     -2.61     -4.78
2024.6298     -2.28     -6.11
2024.6325     -0.45     -6.62
2024.6352     0.52     -7.52
2024.6380     -4.26     -4.16
2024.6407     -4.69     -7.18
2024.6434     -3.10     -5.90
2024.6462     -6.56     -5.62
2024.6489     -1.27     -5.37
2024.6516     -4.40     -8.38
2024.6544     -1.67     -8.11
2024.6571     -3.01     -7.79
2024.6598     -2.12     -8.54
2024.6626     0.03     -4.20
2024.6653     -1.15     -4.91
2024.6680     -1.85     -8.18
2024.6708     -1.53     -6.42
2024.6735     -4.51     -2.83
2024.6762     -4.03     -7.24
2024.6790     -1.70     -7.34
2024.6817     -2.14     -6.34
2024.6844     1.54     -6.96
2024.6872     -1.39     -7.21
2024.6899     -0.44     -7.79
2024.6954     0.01     -5.49
2024.6981     -0.61     -2.33
2024.7008     0.41     -5.83
2024.7036     -3.04     -7.82
2024.7063     -0.53     -5.14
2024.7090     -1.51     -5.56
2024.7117     -1.79     -6.52
2024.7145     -3.53     -6.68
2024.7172     -1.62     -5.80
2024.7199     0.80     -10.58
2024.7227     -1.11     -6.83
2024.7254     -2.10     -6.93
2024.7281     -1.18     -6.47
2024.7309     0.14     -5.74
2024.7336     -0.48     -7.00
2024.7363     -0.32     -5.03
2024.7391     -1.29     -6.60
2024.7418     1.13     -7.88
2024.7445     -3.22     -8.28
2024.7473     -0.71     -6.43
2024.7500     0.69     -6.56
2024.7527     -0.40     -6.71
2024.7555     -4.78     -4.94
2024.7582     -2.62     -7.20
2024.7609     -4.07     -4.45
2024.7637     0.39     -6.06
2024.7664     1.61     -7.74
2024.7691     -0.64     -7.58
2024.7719     -1.36     -5.69
2024.7746     -1.71     -4.96
2024.7773     0.24     -5.95
2024.7801     -2.30     -7.16
2024.7828     -4.17     -6.21
2024.7855     0.18     -7.75
2024.7883     -2.98     -6.32
2024.7910     0.63     -6.28
2024.7937     -0.27     -4.59
2024.7964     -3.52     -4.13
2024.7992     -1.36     -6.28
2024.8019     -3.44     -5.61
2024.8046     -3.49     -6.81
2024.8074     -1.94     -5.70
2024.8101     -2.38     -6.56
2024.8128     -2.46     -6.92
2024.8156     -1.59     -6.53
2024.8183     -1.56     -6.75
2024.8210     0.22     -5.99
2024.8238     -1.63     -7.01
2024.8265     -0.52     -6.35
2024.8292     -0.63     -7.72
2024.8320     -4.23     -6.74
2024.8347     -2.12     -7.10
2024.8374     -1.27     -5.06
2024.8402     -2.60     -7.01
2024.8429     -1.44     -7.41
2024.8456     -2.77     -5.36
2024.8484     -0.43     -6.49
2024.8511     -1.54     -5.39
2024.8538     -2.91     -6.19
2024.8566     0.46     -5.89
2024.8593     -0.75     -7.62
2024.8620     -3.55     -6.29
2024.8648     -1.28     -5.84
2024.8675     -1.18     -6.72
2024.8702     -1.89     -6.49
2024.8730     -1.92     -7.09
2024.8757     -0.40     -6.16
2024.8784     -2.05     -8.03
2024.8811     -0.62     -6.54
2024.8839     -1.19     -5.98
2024.8866     -0.67     -6.30
2024.8893     -0.66     -6.30
2024.8921     -0.30     -7.34
2024.8948     -1.44     -6.33
2024.8975     -2.42     -5.31
2024.9003     -2.47     -7.13
2024.9030     -2.07     -6.96
2024.9057     -1.45     -7.85
2024.9085     -2.16     -5.87
2024.9112     -1.71     -7.79
2024.9139     0.54     -8.14
2024.9167     -1.14     -7.62
2024.9194     -1.73     -6.02
2024.9221     -1.17     -7.59
2024.9249     -0.64     -6.27
2024.9276     -0.28     -7.72
2024.9331     -3.02     -4.07
2024.9358     0.59     -8.46
2024.9385     0.49     -8.81
2024.9413     -0.45     -7.91
2024.9440     -3.00     -7.06
2024.9467     0.54     -7.90
2024.9495     -1.99     -6.54
2024.9522     -1.51     -6.73
2024.9549     -2.27     -6.98
2024.9577     -2.89     -6.08
2024.9604     -3.21     -6.81
2024.9631     -0.30     -7.36
2024.9658     -1.35     -8.46
2024.9686     -1.94     -8.71
2024.9713     -0.96     -6.95
2024.9740     -1.86     -7.73
2024.9768     -3.14     -6.93
2024.9795     -1.65     -8.26
2024.9822     -2.58     -6.65
2024.9850     -1.89     -8.31
2024.9877     -2.45     -7.97
2024.9904     -1.05     -7.69
2024.9932     -2.08     -7.26
2024.9959     -1.12     -8.57
2024.9986     -2.62     -8.47
2025.0014     -3.71     -8.10
2025.0041     -1.66     -7.30
2025.0068     -1.72     -7.57
2025.0096     -1.92     -7.96
2025.0123     -1.55     -7.46
2025.0151     -1.21     -8.49
2025.0178     -2.57     -6.21
2025.0205     -2.14     -7.19
2025.0233     -3.25     -6.92
2025.0260     -1.25     -6.81
2025.0288     -2.13     -7.29
2025.0315     -2.36     -7.87
2025.0342     -3.33     -7.57
2025.0370     -2.24     -7.11
2025.0397     -3.02     -7.04
2025.0425     -2.69     -6.01
2025.0452     -3.06     -6.60
2025.0479     -2.66     -8.59
2025.0507     -2.83     -6.94
2025.0534     -1.78     -8.51
2025.0562     -2.22     -7.31
2025.0589     -2.03     -7.32
2025.0616     -1.70     -7.52
2025.0644     -1.28     -7.78
2025.0671     -1.66     -6.10
2025.0699     -1.28     -8.39
2025.0726     -0.33     -7.53
2025.0753     -1.08     -7.79
2025.0781     -1.21     -7.91
2025.0808     -0.57     -8.30
2025.0836     -3.35     -6.99
2025.0863     -1.53     -7.49
2025.0890     -3.19     -8.33
2025.0918     -2.00     -7.20
2025.0945     -1.29     -7.53
2025.0973     -1.56     -8.09
2025.1000     -1.71     -8.61
2025.1027     -2.06     -8.29
2025.1055     -2.99     -7.91
2025.1082     -1.30     -8.74
2025.1110     -2.41     -6.82
2025.1137     -3.67     -7.28
2025.1164     -2.44     -8.14
2025.1192     -4.01     -7.17
2025.1219     -0.86     -6.84
2025.1247     -1.66     -7.78
2025.1274     -1.49     -8.09
2025.1301     -1.15     -8.30
2025.1329     -3.63     -7.80
2025.1356     -2.81     -6.86
2025.1384     -0.92     -9.05
2025.1411     -4.08     -6.07
2025.1438     -0.35     -8.46
2025.1466     -1.63     -8.91
2025.1493     -2.47     -9.63
2025.1521     -1.26     -8.00
2025.1548     -2.00     -9.29
2025.1575     -1.92     -10.26
2025.1603     -2.15     -8.37
2025.1630     -2.74     -6.36
2025.1658     -2.77     -9.11
2025.1685     -1.79     -8.27
2025.1712     -2.75     -7.79
2025.1740     -2.80     -7.95
2025.1767     -1.98     -9.18
2025.1795     -1.61     -6.31
2025.1822     -3.85     -7.50
2025.1849     -1.25     -8.79
2025.1877     -0.36     -7.90
2025.1904     0.13     -7.68
2025.1932     -0.46     -7.32
2025.1959     -3.14     -10.19
2025.1986     -2.57     -8.27
2025.2014     -2.07     -8.27
2025.2041     -0.65     -7.39
2025.2068     -3.78     -8.03
2025.2096     -3.06     -8.27
2025.2123     -1.85     -7.67
2025.2151     -3.32     -8.82
2025.2178     -0.81     -9.33
2025.2205     -0.95     -8.73
2025.2233     -3.43     -7.51
2025.2260     -2.52     -9.41
2025.2288     -1.11     -11.09
2025.2315     -2.29     -9.02
2025.2342     -0.19     -7.95
2025.2370     -0.20     -12.36
2025.2397     -1.22     -11.02
2025.2425     -2.59     -8.42
2025.2452     -2.24     -8.22
2025.2479     -5.42     -7.59
2025.2507     0.57     -9.94
2025.2534     -1.08     -8.71
2025.2562     -4.20     -8.23
2025.2589     -1.41     -9.43
2025.2616     -3.26     -8.09
2025.2644     -0.08     -10.45
2025.2671     -3.80     -9.19
2025.2699     -1.77     -8.58
2025.2726     -4.13     -7.53
2025.2753     -0.73     -8.50
2025.2781     -3.28     -8.57
2025.2808     -2.70     -7.79
2025.2836     -4.58     -8.17
2025.2863     -1.87     -9.02
2025.2890     -3.92     -9.19
2025.2918     -3.06     -8.28
2025.2945     -3.83     -7.80
2025.2973     -2.27     -8.14
2025.3000     -2.55     -7.76
2025.3027     -0.96     -7.29
2025.3055     -0.19     -6.33
2025.3082     -1.96     -8.63
2025.3110     -1.65     -8.20
2025.3137     -3.22     -8.05
2025.3164     -2.72     -8.77
2025.3192     -3.32     -9.01
2025.3219     -4.48     -7.89
2025.3247     -1.36     -9.39
2025.3274     -1.71     -8.35
2025.3301     -2.94     -8.21
2025.3329     -1.99     -7.97
2025.3356     -0.72     -7.92
2025.3384     -5.09     -7.18
2025.3411     -1.71     -9.67
2025.3438     -2.58     -8.52
2025.3466     -1.74     -7.38
2025.3493     -0.38     -9.14
2025.3521     -0.22     -6.97
2025.3548     -1.59     -8.60
2025.3575     -2.04     -8.83
2025.3603     -1.20     -8.93
2025.3630     -5.50     -8.03
2025.3658     -3.56     -9.95
2025.3685     -3.09     -7.25
2025.3712     -3.51     -7.91
2025.3740     -1.45     -8.86
2025.3767     -0.06     -9.31
2025.3795     -2.33     -8.94
2025.3822     -6.36     -7.89
2025.3849     0.71     -7.82
2025.3877     -3.99     -8.01
2025.3904     -0.03     -7.87
2025.3932     -3.07     -7.23
2025.3959     -3.35     -7.88
2025.3986     -2.35     -9.31
2025.4014     -1.50     -8.60
2025.4068     -3.72     -9.18
2025.4096     -1.17     -6.53
2025.4123     -2.82     -7.87
2025.4151     -0.08     -9.46
2025.4178     -6.07     -8.34
2025.4205     -1.02     -7.54
2025.4233     -2.23     -9.26
2025.4260     2.49     -7.73
2025.4288     -3.51     -7.12
2025.4315     -1.21     -7.71
2025.4342     -4.25     -7.79
2025.4370     -4.59     -7.69
2025.4397     -1.59     -6.44
2025.4425     -1.76     -10.04
2025.4452     -0.91     -9.53
2025.4479     -2.14     -7.74
2025.4507     -1.30     -7.12
2025.4534     -3.28     -8.78
2025.4562     -1.61     -7.13
2025.4589     -1.87     -7.17
2025.4616     -1.06     -7.67
2025.4644     -1.82     -8.84
2025.4671     -3.58     -8.06
2025.4699     0.41     -9.28
2025.4726     0.31     -6.85
2025.4753     -1.06     -7.35
2025.4781     -1.43     -7.32
2025.4808     -3.00     -7.89
2025.4836     -3.17     -7.68
2025.4863     -1.66     -5.42
2025.4890     1.37     -6.77
2025.4918     -1.95     -7.70
2025.4945     -1.67     -7.56
2025.4973     0.29     -8.46
2025.5000     -1.93     -8.43
2025.5027     -3.29     -5.84
2025.5055     -3.31     -9.12
2025.5082     -0.40     -8.02
2025.5110     -0.42     -8.83
2025.5137     -2.26     -8.62
2025.5164     0.18     -8.06
2025.5192     -1.54     -8.55
2025.5219     0.30     -7.92
2025.5247     4.63     -9.15
2025.5274     -2.46     -7.76
2025.5301     -5.06     -10.58
2025.5329     0.88     -7.86
2025.5356     -1.74     -11.28
2025.5384     -0.37     -9.24
2025.5411     -3.14     -7.53
2025.5438     -1.24     -6.33
2025.5466     0.16     -6.88
2025.5493     1.45     -6.54
2025.5521     0.42     -8.17
2025.5548     -0.50     -8.11
2025.5575     -4.05     -6.65
2025.5603     3.23     -6.80
2025.5630     -2.00     -7.59
2025.5658     0.35     -8.83
2025.5685     -1.24     -7.75
2025.5712     -0.89     -9.81
2025.5740     -0.23     -7.85
2025.5767     -4.75     -8.56
2025.5795     -2.43     -6.59
2025.5849     -1.04     -5.79
2025.5877     -2.12     -7.28
2025.5904     -0.66     -7.67
2025.5932     -0.09     -5.23
2025.5959     -0.85     -11.76
2025.5986     -0.22     -8.44
2025.6014     0.55     -8.71
2025.6041     2.15     -6.80
2025.6068     -1.25     -6.77
2025.6096     -3.35     -9.08
2025.6123     -1.96     -6.43
2025.6151     2.23     -9.72
2025.6178     -2.42     -6.76
2025.6260     -2.06     -6.45
2025.6288     0.41     -6.53
2025.6315     -0.29     -8.26
2025.6342     -2.37     -8.21
2025.6370     -1.04     -6.76
2025.6397     -2.83     -7.30
2025.6425     -3.29     -7.43
2025.6452     0.70     -8.96
2025.6479     1.32     -6.76
2025.6507     2.75     -7.13
2025.6534     0.07     -2.08
2025.6562     -3.62     -6.18
2025.6589     -2.39     -7.86
2025.6616     0.40     -5.97
2025.6644     -1.74     -7.22
2025.6671     -0.25     -8.35
2025.6699     0.59     -5.26
2025.6726     -0.67     -6.85
2025.6753     -1.76     -8.64
2025.6781     2.63     -8.05
2025.6808     -2.21     -7.74
2025.6836     -1.81     -8.09
2025.6863     -2.17     -7.35
2025.6890     -0.88     -7.11
2025.6918     -1.57     -7.09
2025.6945     -4.86     -8.05
2025.6973     -0.57     -7.09
2025.7000     -1.47     -7.86
2025.7027     0.98     -8.24
2025.7055     -2.77     -11.49
2025.7082     -1.28     -9.62
2025.7110     -2.97     -7.65
2025.7137     -0.47     -7.23
2025.7164     -0.11     -6.83
2025.7192     -3.39     -5.53
2025.7219     -2.78     -6.72
2025.7247     -2.95     -7.75
2025.7274     -0.52     -10.48
2025.7301     -2.72     -7.58
2025.7329     -5.45     -7.85
2025.7356     -0.88     -7.57
2025.7384     -0.47     -6.17
2025.7411     -3.59     -6.31
2025.7438     -2.20     -8.19
2025.7466     -2.16     -7.28
2025.7493     -0.18     -7.98
2025.7521     -0.39     -9.20
2025.7548     -4.71     -6.94
2025.7575     -1.29     -6.88
2025.7603     -3.02     -5.30
2025.7630     -0.10     -9.16
2025.7658     -2.61     -5.86
2025.7685     -3.20     -7.65
2025.7712     -4.70     -5.28
2025.7740     -2.55     -10.41
2025.7767     -4.51     -4.47
2025.7795     -0.94     -7.07
2025.7822     0.82     -7.64
2025.7849     0.04     -9.12
2025.7877     -1.43     -8.31
2025.7904     -3.11     -8.40
2025.7986     -1.87     -7.00
2025.8014     0.20     -7.34
2025.8041     -0.50     -6.50
2025.8068     -0.60     -8.59
2025.8096     -1.78     -6.32
2025.8123     -3.22     -6.46
2025.8151     -0.86     -7.80
2025.8178     -0.98     -6.80
2025.8205     1.73     -8.46
2025.8233     0.64     -9.03
2025.8260     -0.70     -9.33
2025.8288     -1.00     -7.29
2025.8315     -2.24     -7.14
2025.8342     -0.48     -7.50
2025.8370     -2.45     -7.62
2025.8397     -2.03     -7.06
2025.8425     -1.40     -7.23
2025.8452     -3.26     -5.47
2025.8479     -4.75     -8.66
2025.8507     -3.59     -9.38
2025.8534     -2.75     -9.47
2025.8562     -1.93     -9.26
2025.8589     -0.61     -7.50
2025.8616     -1.70     -7.75
2025.8644     -0.73     -7.00
2025.8671     -1.38     -7.63
2025.8699     -2.35     -8.67
2025.8726     -1.68     -7.34
2025.8781     -1.00     -8.06
2025.8808     -1.29     -8.70
2025.8836     -1.38     -8.85
2025.8863     -1.85     -8.14
2025.8890     0.15     -9.06
2025.8918     -1.14     -7.75
2025.8945     -1.32     -8.25
2025.8973     -1.01     -8.65
2025.9000     0.21     -8.57
2025.9027     -1.00     -9.27
2025.9055     -0.08     -9.11
2025.9082     0.81     -9.66
2025.9110     -0.87     -8.20
2025.9137     -1.29     -7.84
2025.9164     -0.30     -9.06
2025.9192     -2.06     -8.28
2025.9219     -2.34     -9.24
2025.9247     0.04     -8.33
2025.9274     -1.44     -8.66
2025.9301     -1.86     -7.06
2025.9329     -1.41     -8.87
2025.9356     -2.24     -10.01
2025.9384     -2.28     -10.29
2025.9411     -0.74     -9.07
2025.9438     -0.85     -8.38
2025.9466     -1.60     -7.92
2025.9493     -1.79     -8.83
2025.9521     -1.06     -9.17
2025.9548     -1.38     -8.15
2025.9575     -0.45     -9.54
2025.9603     0.00     -9.40
2025.9630     -0.54     -9.58
2025.9658     1.36     -8.17
2025.9685     -2.21     -8.44
2025.9712     -0.98     -9.71
2025.9740     -1.55     -8.95
2025.9767     0.94     -9.86
2025.9795     -1.18     -7.32
2025.9822     -0.03     -9.16
2025.9849     -1.64     -9.50
2025.9877     -0.66     -8.66
2025.9904     -1.49     -8.97
2025.9932     -2.74     -8.50
2025.9959     -1.25     -9.31
2025.9986     -1.63     -8.36
2026.0096     -1.67     -8.94
2026.0123     -1.53     -7.37
2026.0178     -1.54     -9.11
2026.0205     -0.67     -9.43
2026.0233     -0.67     -8.61
2026.0260     -1.00     -8.30
2026.0288     -0.82     -9.03
2026.0315     -1.56     -8.47
2026.0342     0.70     -10.78
2026.0370     -1.49     -10.36
2026.0397     -2.30     -7.90
2026.0425     -3.66     -7.37
2026.0452     -2.15     -8.39
2026.0479     -0.24     -8.74
2026.0507     -1.97     -9.94
2026.0534     -1.07     -8.74
2026.0589     -1.26     -8.62
2026.0616     -3.98     -6.53
