#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2018.1740     9.37     0.68
2018.1767     0.16     -0.61
2018.1795     1.61     -4.65
2018.1822     0.95     -0.59
2018.1849     7.23     3.11
2018.1877     2.39     -0.48
2018.1904     -0.45     0.36
2018.1932     0.48     -2.62
2018.1959     -0.95     -1.69
2018.1986     1.06     1.84
2018.2014     0.15     -5.13
2018.2041     4.33     1.18
2018.2068     0.56     -5.41
2018.2096     -2.45     -1.73
2018.2123     0.43     -2.70
2018.2151     -2.72     -1.67
2018.2178     -0.57     -4.85
2018.2205     1.16     -0.06
2018.2233     0.92     -0.56
2018.2260     -3.19     -4.00
2018.2288     0.55     0.48
2018.2315     0.41     -1.43
2018.2342     -1.60     -2.59
2018.2370     -0.09     -2.13
2018.2397     -0.40     -2.54
2018.2425     -1.25     -4.12
2018.2452     -4.15     -2.29
2018.2479     -2.67     -2.45
2018.2507     0.09     -0.69
2018.2534     -2.84     -0.37
2018.2562     -3.05     -2.32
2018.2589     -2.66     -2.17
2018.2616     -0.39     -1.99
2018.2644     -0.14     -2.53
2018.2671     0.76     -0.34
2018.2699     -4.82     -3.62
2018.2726     -4.83     -3.48
2018.2753     1.00     -1.95
2018.2781     -3.09     -5.82
2018.2808     1.63     -1.90
2018.2836     -3.88     -4.39
2018.2863     4.41     2.24
2018.2890     0.58     -0.23
2018.2918     -0.86     -4.37
2018.2945     -1.17     -3.13
2018.2973     -0.15     -4.99
2018.3000     -2.62     -6.39
2018.3027     -3.49     -2.48
2018.3055     -1.77     -4.97
2018.3082     -1.11     -4.90
2018.3110     -0.32     0.03
2018.3137     -0.76     -4.33
2018.3164     0.69     -3.62
2018.3192     1.75     0.49
2018.3219     1.42     -4.09
2018.3247     1.96     -3.52
2018.3274     0.51     -3.05
2018.3301     0.74     -2.28
2018.3329     1.44     -4.25
2018.3356     0.15     -4.10
2018.3384     -3.32     -2.72
2018.3411     -1.63     -5.39
2018.3438     -4.56     -7.59
2018.3466     1.51     -3.48
2018.3493     2.24     -3.35
2018.3521     -0.05     -0.29
2018.3548     -3.22     0.44
2018.3575     -1.57     -6.27
2018.3603     -0.33     -4.54
2018.3630     1.84     -3.11
2018.3658     -3.15     -4.43
2018.3685     -0.98     -4.34
2018.3712     -1.22     -0.23
2018.3740     -0.39     -1.65
2018.3767     1.72     -1.01
2018.3795     -2.31     -4.54
2018.3822     -0.01     -4.18
2018.3849     0.47     -0.24
2018.3877     -3.73     -7.47
2018.3904     -1.00     -3.51
2018.3932     -4.24     -5.81
2018.3959     -2.38     -2.99
2018.3986     -1.14     -2.45
2018.4014     -1.88     -6.62
2018.4041     -0.88     -2.85
2018.4068     0.00     -4.38
2018.4096     0.51     -0.12
2018.4123     -2.16     -0.92
2018.4151     0.58     -1.71
2018.4178     1.32     -0.23
2018.4205     -0.53     -1.71
2018.4233     -1.36     -2.39
2018.4260     -0.90     -0.69
2018.4288     0.39     0.48
2018.4315     0.06     -1.71
2018.4342     -3.70     -2.80
2018.4370     -1.95     -4.08
2018.4397     0.99     -1.73
2018.4425     -1.10     -1.48
2018.4452     -0.02     -0.62
2018.4479     1.42     1.41
2018.4507     -0.25     -0.23
2018.4534     -1.45     -1.93
2018.4562     -0.91     0.27
2018.4589     0.32     -1.28
2018.4616     -1.78     0.01
2018.4644     -1.69     -1.56
2018.4671     -0.61     -1.44
2018.4699     0.63     -0.45
2018.4726     0.27     -2.09
2018.4753     -1.27     -4.51
2018.4781     -1.33     -3.97
2018.4808     -2.30     -4.02
2018.4836     -2.06     -2.49
2018.4863     -2.33     -7.91
2018.4890     0.03     -4.24
2018.4918     0.95     -1.29
2018.4945     -0.38     -1.02
2018.4973     -1.78     -3.93
2018.5000     -1.60     -2.46
2018.5027     -2.25     -4.02
2018.5055     0.40     -1.61
2018.5082     -0.11     -1.14
2018.5110     -0.15     -0.28
2018.5137     -1.08     1.05
2018.5164     0.56     1.61
2018.5192     1.54     -0.14
2018.5219     1.05     -0.83
2018.5247     -3.11     -2.24
2018.5274     0.67     -0.26
2018.5301     1.47     -1.11
2018.5329     0.40     -1.83
2018.5356     -0.34     -0.64
2018.5384     -2.25     -4.10
2018.5411     -1.89     -3.08
2018.5438     5.51     2.09
2018.5466     1.64     -2.79
2018.5493     -6.83     -2.59
2018.5521     -2.81     -2.21
2018.5548     -1.25     -2.45
2018.5575     0.87     -1.06
2018.5603     -2.74     -2.02
2018.5630     -2.70     -0.96
2018.5658     -1.33     -2.69
2018.5685     3.01     0.78
2018.5712     1.30     2.68
2018.5740     -1.13     0.12
2018.5767     -3.55     -0.03
2018.5795     0.07     -0.86
2018.5822     0.36     -0.34
2018.5849     -0.10     -0.86
2018.5877     0.35     -0.36
2018.5904     -3.14     -3.60
2018.5932     -0.65     -0.43
2018.5959     0.08     -0.29
2018.5986     -2.42     -1.26
2018.6014     -0.04     -0.40
2018.6041     -1.06     0.11
2018.6068     3.03     1.15
2018.6096     0.95     0.52
2018.6123     0.89     -0.28
2018.6151     -0.98     0.01
2018.6178     -1.61     0.23
2018.6205     0.83     0.11
2018.6233     1.82     2.08
2018.6260     -2.22     1.07
2018.6288     -0.61     3.24
2018.6315     -1.06     1.24
2018.6342     -1.68     3.41
2018.6370     -3.01     -1.08
2018.6397     -2.10     2.02
2018.6425     -1.85     1.92
2018.6452     1.77     5.55
2018.6479     -2.83     2.61
2018.6507     -1.88     4.40
2018.6534     2.93     -0.22
2018.6562     -0.77     -1.11
2018.6589     -1.82     -0.47
2018.6616     0.68     0.78
2018.6644     0.80     0.13
2018.6671     -3.33     -0.96
2018.6699     0.09     2.96
2018.6726     0.77     -2.59
2018.6753     -1.51     1.82
2018.6781     0.11     -0.90
2018.6808     -1.10     -1.43
2018.6836     -2.81     -0.87
2018.6863     -2.29     -1.06
2018.6890     -0.06     -0.32
2018.6918     0.15     -1.05
2018.6945     -0.71     0.34
2018.6973     -2.09     -0.48
2018.7000     -2.24     1.62
2018.7027     -1.77     0.66
2018.7055     -0.14     0.92
2018.7082     -1.89     -0.64
2018.7110     0.16     3.23
2018.7137     -0.94     -0.48
2018.7164     -1.50     -0.35
2018.7192     -1.79     0.15
2018.7219     -0.40     1.11
2018.7247     -4.38     0.00
2018.7274     -1.71     0.35
2018.7301     -3.49     0.70
2018.7329     -0.79     2.11
2018.7356     -0.18     1.11
2018.7384     -1.24     2.48
2018.7411     0.22     -1.85
2018.7438     -1.54     -1.03
2018.7466     -1.97     -4.21
2018.7493     -0.73     -0.10
2018.7521     -4.05     -2.47
2018.7548     -1.08     3.02
2018.7575     -3.65     -0.09
2018.7603     -2.38     -2.63
2018.7630     -1.03     0.22
2018.7658     -0.66     1.11
2018.7685     -7.78     -1.48
2018.7712     -0.09     0.36
2018.7740     -1.28     -0.15
2018.7767     -1.49     1.16
2018.7795     -0.26     0.80
2018.7822     0.07     -0.58
2018.7849     -0.38     -0.05
2018.7877     -5.94     6.19
2018.7904     -1.97     0.44
2018.7932     -2.85     0.03
2018.7959     -1.31     -0.22
2018.7986     -3.97     0.31
2018.8014     -5.40     -0.39
2018.8041     1.71     5.14
2018.8068     -0.87     5.45
2018.8096     -6.06     -1.53
2018.8123     -4.18     -0.19
2018.8151     -2.70     0.55
2018.8178     -3.44     2.18
2018.8205     -2.79     1.06
2018.8233     -1.60     1.71
2018.8260     -1.21     0.67
2018.8288     -2.45     0.28
2018.8315     -1.92     0.54
2018.8342     -1.31     -0.17
2018.8370     -0.38     -2.99
2018.8397     -4.79     -4.15
2018.8425     -4.07     -2.84
2018.8452     2.81     3.11
2018.8479     8.34     6.19
2018.8507     0.69     -0.24
2018.8534     0.77     -0.92
2018.8562     -6.36     0.94
2018.8589     -3.50     1.59
2018.8616     0.15     1.54
2018.8644     -0.70     0.85
2018.8671     -0.32     -3.46
2018.8699     2.44     -3.04
2018.8726     -2.32     -1.21
2018.8753     -0.12     -0.94
2018.8781     0.85     -1.21
2018.8808     -1.84     1.08
2018.8836     -2.30     -2.40
2018.8863     3.07     -1.39
2018.8890     -1.13     -1.78
2018.8918     -0.51     -0.25
2018.8945     1.31     0.31
2018.8973     -0.89     -0.57
2018.9000     0.28     -0.83
2018.9027     -1.69     -0.92
2018.9055     -1.23     -1.45
2018.9082     -0.23     -1.40
2018.9110     -0.27     -0.85
2018.9137     -2.26     -0.07
2018.9164     -0.74     1.59
2018.9192     -3.54     0.68
2018.9219     -1.40     -0.74
2018.9247     0.59     -1.23
2018.9274     -0.91     0.69
2018.9301     -2.47     -1.61
2018.9329     -2.77     -2.01
2018.9356     4.68     -3.33
2018.9384     -0.08     -4.32
2018.9411     0.48     -0.16
2018.9438     -3.08     -1.99
2018.9466     0.54     -1.32
2018.9493     1.94     1.28
2018.9521     -1.91     -2.85
2018.9548     4.05     -0.90
2018.9575     -3.04     0.39
2018.9603     -2.48     -0.94
2018.9630     -3.09     -0.70
2018.9658     -3.50     1.35
2018.9685     -3.79     -4.09
2018.9712     -0.95     -0.19
2018.9740     -2.06     -0.64
2018.9767     0.33     -1.41
2018.9795     0.73     -1.84
2018.9822     0.75     -0.34
2018.9849     -0.43     -1.73
2018.9877     -2.53     -2.08
2018.9904     -3.14     -1.40
2018.9932     -2.99     -8.41
2018.9959     -0.51     -1.08
2018.9986     -1.80     -0.19
2019.0014     -0.56     -1.73
2019.0041     -3.67     -2.89
2019.0068     -3.40     -5.06
2019.0096     0.73     -0.71
2019.0123     -3.34     -2.49
2019.0151     1.39     1.14
2019.0178     -3.72     -1.17
2019.0205     -2.62     -1.79
2019.0233     -3.46     -2.91
2019.0260     2.70     0.97
2019.0288     1.18     -2.63
2019.0315     -3.55     -3.45
2019.0342     -2.69     -0.98
2019.0370     -5.76     -0.33
2019.0397     -2.68     -0.84
2019.0425     -1.64     -2.68
2019.0452     -0.59     -1.11
2019.0479     0.29     -6.06
2019.0507     -3.06     -3.84
2019.0534     -3.08     -1.93
2019.0562     -2.86     -2.66
2019.0589     0.53     -0.55
2019.0616     -1.97     -2.85
2019.0644     -0.93     -3.36
2019.0671     -0.43     -2.08
2019.0699     2.36     0.30
2019.0726     5.28     2.93
2019.0753     2.90     -1.80
2019.0781     0.13     -1.35
2019.0808     -0.07     -4.64
2019.0836     -0.32     -0.99
2019.0863     1.98     0.70
2019.0890     -1.58     -2.30
2019.0918     0.34     -0.77
2019.0945     0.48     -1.11
2019.0973     -0.77     -1.23
2019.1000     0.24     0.62
2019.1027     4.89     4.48
2019.1055     1.87     -1.21
2019.1082     -4.51     -2.01
2019.1110     -0.02     -2.74
2019.1137     0.53     -2.45
2019.1164     2.01     -0.83
2019.1192     -3.10     -3.59
2019.1219     -1.13     -0.24
2019.1247     6.67     2.73
2019.1274     -0.15     -0.50
2019.1301     0.78     0.69
2019.1356     -0.34     -1.41
2019.1384     -3.27     -1.09
2019.1411     -2.29     -3.28
2019.1438     -6.42     -5.41
2019.1466     10.76     -0.87
2019.1493     3.51     5.20
2019.1521     -0.91     0.32
2019.1548     -2.14     2.45
2019.1575     2.06     -2.07
2019.1603     -5.56     -0.89
2019.1630     1.77     -1.43
2019.1658     -0.19     -2.85
2019.1685     0.08     -0.56
2019.1712     2.85     -0.73
2019.1740     -0.02     -0.95
2019.1767     -3.55     -2.00
2019.1795     1.99     -0.39
2019.1822     0.14     -3.07
2019.1849     0.68     -3.24
2019.1877     -1.29     -4.08
2019.1904     -5.63     -3.25
2019.1932     -5.79     -7.70
2019.1959     -1.18     -2.82
2019.1986     -1.89     -2.21
2019.2014     5.38     1.38
2019.2041     -2.23     3.89
2019.2068     2.77     -2.36
2019.2096     7.07     4.65
2019.2123     -3.86     -1.58
2019.2151     3.60     -2.16
2019.2178     5.19     -2.53
2019.2205     7.78     2.96
2019.2233     -5.08     -1.55
2019.2260     -0.71     0.76
2019.2288     -4.11     -5.99
2019.2315     -0.41     2.02
2019.2342     2.96     0.85
2019.2370     -2.62     0.39
2019.2397     -1.18     -0.55
2019.2425     -1.16     -1.87
2019.2452     -2.71     -4.45
2019.2479     -1.58     0.75
2019.2507     5.89     1.53
2019.2534     -1.77     -3.42
2019.2562     -2.36     -5.54
2019.2589     -0.78     -3.83
2019.2616     0.87     -4.30
2019.2644     -0.27     -3.74
2019.2671     2.13     -2.41
2019.2699     0.50     -4.47
2019.2726     -2.86     -4.64
2019.2753     -1.69     -3.26
2019.2781     -3.71     -5.63
2019.2808     -0.32     -3.66
2019.2836     -1.40     1.41
2019.2863     -2.46     -7.17
2019.2890     -1.98     -3.38
2019.2918     -1.20     -2.17
2019.2945     2.83     -2.21
2019.3000     -2.55     0.74
2019.3027     -1.24     -4.60
2019.3055     -4.76     -6.09
2019.3082     -0.38     -2.14
2019.3110     -1.16     -3.51
2019.3137     -1.18     -5.31
2019.3164     -1.33     -2.32
2019.3192     -1.31     -0.39
2019.3219     -3.53     -5.29
2019.3247     -4.44     -3.35
2019.3274     -0.32     -3.77
2019.3301     -2.22     -6.63
2019.3356     -4.78     -5.87
2019.3384     -1.80     -2.30
2019.3411     -2.48     -6.27
2019.3438     -4.09     -7.56
2019.3466     -3.03     -4.65
2019.3493     -8.26     -7.65
2019.3521     -6.20     -10.31
2019.3548     -3.78     -8.69
2019.3575     -3.42     -2.90
2019.3603     -5.64     -2.75
2019.3630     -0.54     3.11
2019.3658     -2.73     -6.23
2019.3685     -0.45     -4.71
2019.3712     -2.18     -3.42
2019.3740     -4.85     -2.75
2019.3767     -3.52     -2.28
2019.3795     -4.29     -1.42
2019.3822     -7.59     -9.57
2019.3849     -3.58     -6.51
2019.3877     -2.44     -3.23
2019.3904     -2.15     -3.00
2019.3932     -4.01     -4.94
2019.3959     -2.55     -2.74
2019.3986     -0.84     -5.24
2019.4014     -0.77     -7.71
2019.4068     -3.54     1.34
2019.4096     -1.47     -3.69
2019.4123     -0.97     2.20
2019.4151     0.47     1.42
2019.4178     -2.99     -2.99
2019.4205     -6.30     -7.13
2019.4233     -1.78     -2.18
2019.4260     -0.20     -2.26
2019.4288     -0.28     -3.08
2019.4342     -3.18     -6.60
2019.4452     -3.15     -5.26
2019.4479     -0.90     -3.02
2019.4507     0.36     -3.65
2019.4534     0.61     -3.02
2019.4562     0.79     -5.70
2019.4589     -1.04     -4.50
2019.4616     0.81     -5.84
2019.4644     -0.92     -5.75
2019.4671     -0.97     -2.97
2019.4699     -2.54     -6.17
2019.4726     -0.43     -6.41
2019.4753     -0.10     -5.27
2019.4781     -0.34     -2.34
2019.4808     1.23     -4.21
2019.4836     -1.35     -3.61
2019.4863     -0.85     -4.40
2019.4890     0.68     -1.70
2019.4918     -1.29     -1.80
2019.4945     -4.02     -1.91
2019.4973     -0.87     -1.63
2019.5000     0.01     -1.22
2019.5027     -0.75     -1.24
2019.5055     -0.50     -4.32
2019.5082     -0.34     -0.93
2019.5110     -3.22     -0.71
2019.5137     -0.33     -3.90
2019.5192     -0.89     -3.33
2019.5219     1.09     0.18
2019.5247     1.05     -3.71
2019.5274     -1.16     -2.67
2019.5301     0.69     -1.93
2019.5329     -0.15     -2.02
2019.5411     0.47     -2.44
2019.5438     -1.24     -2.17
2019.5466     1.84     1.47
2019.5493     1.92     -1.88
2019.5521     1.69     1.19
2019.5548     -0.32     -0.87
2019.5575     -0.46     0.05
2019.5603     1.05     1.70
2019.5630     0.27     -0.86
2019.5658     -0.78     0.97
2019.5685     -1.76     0.47
2019.5712     -0.84     -1.77
2019.5740     0.27     -1.03
2019.5767     -5.51     -4.18
2019.5795     -0.66     -0.90
2019.5822     -0.05     0.77
2019.5849     -1.35     -2.51
2019.5877     -1.59     -2.70
2019.5904     -1.38     -0.91
2019.6014     3.39     -1.57
2019.6041     0.08     -0.96
2019.6068     -1.98     -2.32
2019.6096     -2.64     -2.70
2019.6123     3.05     2.15
2019.6151     -1.79     1.08
2019.6178     -0.76     -1.22
2019.6205     -1.85     0.43
2019.6233     -1.92     -2.90
2019.6260     2.94     -1.54
2019.6288     0.58     -1.21
2019.6315     -0.72     -1.36
2019.6342     2.55     1.69
2019.6370     2.94     0.51
2019.6397     -1.21     -3.27
2019.6425     -1.37     -0.27
2019.6452     -3.03     -1.91
2019.6479     -0.54     0.82
2019.6507     -2.64     -3.39
2019.6534     0.01     1.99
2019.6562     -3.80     -1.06
2019.6589     -0.45     -1.65
2019.6616     -1.40     -3.76
2019.6644     -0.29     -0.94
2019.6671     -0.75     -1.92
2019.6699     -0.31     -0.53
2019.6726     -0.40     -0.16
2019.6753     0.47     0.67
2019.6781     1.91     -0.11
2019.6808     0.17     1.61
2019.6836     -3.05     -3.50
2019.6863     -0.65     -0.40
2019.6890     -1.07     -0.30
2019.6918     -1.21     -1.45
2019.6945     0.15     0.08
2019.6973     -3.37     0.81
2019.7000     -0.86     -1.34
2019.7027     -3.17     2.16
2019.7055     -1.16     -0.85
2019.7082     -1.88     0.50
2019.7110     -0.35     -1.84
2019.7137     -0.12     -0.03
2019.7164     -1.28     3.79
2019.7192     -3.56     2.85
2019.7219     -2.08     0.61
2019.7247     -2.82     -0.74
2019.7274     -0.86     0.53
2019.7301     -1.59     -0.66
2019.7329     -0.35     -1.75
2019.7356     -3.46     -4.54
2019.7384     -1.84     -1.46
2019.7411     -1.25     -1.00
2019.7438     -0.88     -0.41
2019.7466     -0.22     2.63
2019.7493     -2.09     1.28
2019.7521     -0.90     0.14
2019.7548     -1.59     0.48
2019.7575     -1.24     -4.45
2019.7603     -4.45     -3.01
2019.7630     -0.82     2.56
2019.7658     -2.72     0.89
2019.7685     -1.46     2.33
2019.7712     -3.06     -2.22
2019.7740     -2.28     -1.75
2019.7767     -1.96     -1.95
2019.7795     -1.32     0.79
2019.7822     1.23     1.93
2019.7849     -3.55     4.04
2019.7877     0.66     -2.10
2019.7904     -0.19     -1.01
2019.7932     -1.47     -2.48
2019.7959     0.21     -2.33
2019.7986     -2.26     -1.04
2019.8014     -1.76     -1.54
2019.8041     -3.77     1.00
2019.8068     -2.85     -1.39
2019.8096     -0.83     -2.15
2019.8123     -1.23     0.64
2019.8151     -3.19     -3.61
2019.8178     -0.32     0.16
2019.8205     0.20     0.28
2019.8233     -1.91     -0.97
2019.8260     -1.06     -0.60
2019.8288     -1.00     -3.97
2019.8315     0.53     -1.27
2019.8342     -2.19     -2.70
2019.8370     -0.38     -2.60
2019.8397     0.95     -0.80
2019.8425     1.88     2.17
2019.8452     -0.23     1.36
2019.8479     -1.64     -2.00
2019.8507     -0.12     -1.24
2019.8534     -1.33     -2.80
2019.8562     0.57     -1.29
2019.8589     -3.32     -1.88
2019.8616     -2.83     -1.95
2019.8644     -1.82     -1.89
2019.8671     -1.82     -0.55
2019.8699     -0.47     -1.85
2019.8726     -1.51     -2.40
2019.8753     -1.73     -2.73
2019.8781     -3.23     -3.79
2019.8808     -7.38     2.24
2019.8836     -6.85     -0.31
2019.8863     -1.77     0.63
2019.8890     -0.23     -1.56
2019.8918     -1.07     -2.53
2019.8945     -2.93     -3.59
2019.8973     -0.32     -2.25
2019.9000     -0.69     -0.91
2019.9027     4.32     2.50
2019.9055     -0.73     -2.74
2019.9082     -2.06     -2.03
2019.9110     2.32     -2.84
2019.9137     1.70     3.19
2019.9164     1.24     -1.48
2019.9192     -5.54     -6.32
2019.9219     -7.93     -3.79
2019.9247     -2.67     -2.71
2019.9274     -1.17     -1.36
2019.9301     -0.37     -2.51
2019.9329     -2.12     -2.58
2019.9356     -0.69     -1.74
2019.9384     -1.06     -2.19
2019.9411     -1.19     -4.53
2019.9438     -0.69     -1.16
2019.9466     -0.67     -2.64
2019.9493     -0.85     -1.89
2019.9521     -1.78     -3.83
2019.9548     0.93     -1.08
2019.9575     1.68     -3.01
2019.9603     1.20     1.80
2019.9630     -4.15     -2.64
2019.9658     -1.51     -2.02
2019.9685     0.35     -0.68
2019.9712     3.41     -0.46
2019.9740     -1.34     1.81
2019.9767     2.21     1.98
2019.9795     -3.07     1.90
2019.9822     -1.00     -1.49
2019.9849     -2.61     -2.35
2019.9877     0.46     -2.57
2019.9904     -1.26     -2.32
2019.9932     -1.37     -2.86
2019.9959     -2.42     -1.33
2019.9986     -10.31     -5.13
2020.0014     -2.84     -1.24
2020.0041     0.23     -0.57
2020.0068     -2.26     -0.33
2020.0096     0.19     -3.14
2020.0123     1.40     0.95
2020.0150     1.27     0.69
2020.0178     -1.31     -1.53
2020.0205     -4.94     -1.92
2020.0232     -2.89     2.39
2020.0260     0.97     0.13
2020.0287     -1.54     -1.74
2020.0314     0.72     -0.68
2020.0342     -0.73     -5.26
2020.0369     6.49     -0.08
2020.0396     0.54     0.20
2020.0423     1.53     -1.54
2020.0451     1.70     0.37
2020.0478     1.35     1.72
2020.0505     -1.37     2.36
2020.0533     -0.94     -2.21
2020.0560     0.81     -0.96
2020.0587     -1.92     -2.26
2020.0615     -1.17     -0.48
2020.0642     -2.16     -1.87
2020.0669     -3.28     -1.59
2020.0697     -1.62     -0.71
2020.0724     -1.20     -1.57
2020.0751     -1.96     -2.92
2020.0779     -2.45     -3.18
2020.0806     2.74     2.17
2020.0833     3.61     1.37
2020.0861     -2.04     0.55
2020.0888     0.78     1.47
2020.0915     -2.95     -3.16
2020.0943     0.51     -2.48
2020.0970     0.18     -1.26
2020.0997     1.24     -4.73
2020.1025     -0.50     -1.22
2020.1052     -0.54     0.22
2020.1079     -1.59     -0.77
2020.1107     0.96     -1.71
2020.1134     -1.63     -4.23
2020.1161     -1.63     -1.56
2020.1189     -0.70     -2.46
2020.1216     -0.50     -2.01
2020.1243     -3.12     -1.89
2020.1270     -1.84     -1.32
2020.1298     3.83     0.55
2020.1325     -1.71     -4.20
2020.1352     -0.62     -0.65
2020.1380     -1.29     -2.68
2020.1407     -3.59     -2.15
2020.1434     -0.74     0.57
2020.1462     -1.19     -2.32
2020.1489     -4.24     1.02
2020.1516     -3.74     0.23
2020.1544     -1.49     -0.50
2020.1571     -1.18     -2.34
2020.1598     -5.23     -4.40
2020.1626     -1.42     -0.76
2020.1653     0.89     -1.89
2020.1680     -0.98     -3.10
2020.1708     -2.26     -2.05
2020.1735     -1.30     -1.88
2020.1762     -0.32     -2.29
2020.1790     10.94     3.16
2020.1817     8.28     3.69
2020.1844     4.30     1.69
2020.1872     2.86     -0.66
2020.1899     9.86     -0.41
2020.1926     -1.59     0.37
2020.1954     5.20     2.09
2020.1981     -1.14     0.72
2020.2008     4.63     -1.35
2020.2036     -4.53     -2.46
2020.2063     -2.62     -0.48
2020.2090     6.12     -1.52
2020.2117     2.29     -2.66
2020.2145     -0.65     -1.16
2020.2172     2.23     -0.79
2020.2199     -2.39     -3.45
2020.2227     0.27     -3.11
2020.2254     -1.05     -4.03
2020.2281     -0.72     -2.43
2020.2309     -3.95     -2.20
2020.2336     0.24     -0.93
2020.2363     1.61     -1.77
2020.2391     4.28     3.62
2020.2418     4.64     7.03
2020.2445     0.12     -3.13
2020.2473     3.63     -5.67
2020.2500     3.13     -0.44
2020.2527     4.03     0.57
2020.2555     4.24     0.14
2020.2582     0.26     -4.84
2020.2609     -0.53     -0.57
2020.2637     2.32     -2.75
2020.2664     -0.92     -4.31
2020.2691     -2.60     -4.77
2020.2719     6.51     -1.79
2020.2746     -3.41     -3.80
2020.2773     -1.26     -2.68
2020.2801     2.97     -1.97
2020.2828     -2.26     -3.34
2020.2855     -1.16     -3.21
2020.2883     -2.66     -6.35
2020.2910     -2.75     -3.01
2020.2937     -5.64     -8.60
2020.2964     -3.99     -2.83
2020.2992     -4.28     -4.85
2020.3019     6.45     -3.84
2020.3046     9.59     0.45
2020.3074     1.77     -4.78
2020.3101     -0.50     -3.18
2020.3128     -2.10     -2.84
2020.3156     -1.32     -3.71
2020.3183     -2.54     -4.39
2020.3210     -4.92     -5.56
2020.3238     -1.99     -3.22
2020.3265     -2.14     -4.39
2020.3292     -0.63     -2.74
2020.3320     -3.23     -3.49
2020.3347     -1.36     -2.59
2020.3374     -0.85     -4.57
2020.3402     -3.14     -5.22
2020.3429     -1.34     -6.01
2020.3456     0.49     -4.40
2020.3484     1.15     -2.40
2020.3511     0.41     -1.96
2020.3538     -5.03     -5.72
2020.3566     -5.03     -8.55
2020.3593     -7.15     -6.99
2020.3620     -2.16     -3.89
2020.3648     -3.90     -6.48
2020.3675     -5.52     -8.23
2020.3702     -1.56     -4.47
2020.3730     -2.70     -3.46
2020.3757     -1.90     -5.79
2020.3784     -4.28     -9.49
2020.3811     -5.55     -6.35
2020.3839     -5.60     -8.33
2020.3866     -3.60     -9.11
2020.3893     -0.30     -9.59
2020.3921     -1.08     -6.81
2020.3948     -1.69     -6.70
2020.3975     -3.09     -0.11
2020.4003     -6.17     -8.23
2020.4030     -1.11     -5.97
2020.4057     -0.57     -4.94
2020.4085     -3.89     -7.31
2020.4112     -1.29     -7.31
2020.4139     -0.31     -6.09
2020.4167     -3.91     -6.01
2020.4194     -3.32     -5.69
2020.4221     -2.36     -6.42
2020.4249     0.24     -3.90
2020.4276     -1.78     -3.43
2020.4303     -3.61     -5.05
2020.4331     -3.34     -7.52
2020.4358     -0.65     -4.04
2020.4385     2.36     -8.02
2020.4413     -1.79     -5.71
2020.4440     -1.96     -7.33
2020.4467     -3.53     -5.18
2020.4495     1.89     -1.73
2020.4522     2.01     -3.73
2020.4549     1.14     -5.92
2020.4577     -1.54     -5.84
2020.4604     1.27     -5.08
2020.4631     -1.68     -3.14
2020.4658     0.67     -2.90
2020.4686     -2.64     -5.11
2020.4713     -2.46     -7.79
2020.4740     -0.36     -3.59
2020.4768     -1.62     -5.80
2020.4795     -0.28     -6.66
2020.4822     -1.55     -6.94
2020.4850     -3.13     -6.43
2020.4877     -1.90     -6.19
2020.4904     -0.22     -5.31
2020.4932     1.61     -2.06
2020.4959     -1.14     -5.46
2020.4986     -2.09     -3.40
2020.5014     -0.77     -3.98
2020.5041     0.95     -2.32
2020.5068     -0.99     -4.77
2020.5096     -0.48     -3.77
2020.5123     -0.45     -6.13
2020.5150     -0.17     -2.35
2020.5178     -0.53     -4.28
2020.5205     0.34     -4.18
2020.5232     -0.05     -3.02
2020.5260     -2.19     -7.26
2020.5287     0.59     -2.07
2020.5314     3.01     -3.85
2020.5342     -0.37     -2.85
2020.5369     0.34     -3.77
2020.5396     0.81     -3.85
2020.5423     -0.56     -2.13
2020.5451     -1.13     -5.27
2020.5478     -2.57     -4.79
2020.5505     -3.67     -3.15
2020.5533     -0.94     -3.20
2020.5560     0.90     -2.48
2020.5587     1.75     -2.09
2020.5615     -1.04     -3.89
2020.5642     1.19     -2.27
2020.5669     1.06     -4.15
2020.5697     -1.64     -3.06
2020.5724     3.64     0.27
2020.5751     -0.01     -7.41
2020.5779     1.03     -2.57
2020.5806     -2.99     -8.47
2020.5833     0.10     -1.40
2020.5861     0.41     -6.36
2020.5888     1.55     -3.81
2020.5915     1.34     -2.06
2020.5943     0.39     -0.74
2020.5970     -3.56     -4.66
2020.5997     0.80     -1.47
2020.6025     -0.29     -5.61
2020.6052     2.69     -2.19
2020.6079     -2.22     -3.76
2020.6107     -0.05     -1.58
2020.6134     -1.20     -0.28
2020.6161     2.20     -1.87
2020.6189     -0.18     -5.86
2020.6216     -0.22     -4.41
2020.6243     -1.70     -5.01
2020.6270     -2.00     -1.69
2020.6298     -1.44     -0.80
2020.6325     -2.12     -0.91
2020.6352     -2.51     0.26
2020.6380     -1.48     -2.04
2020.6407     -2.46     -1.79
2020.6434     -1.89     -3.42
2020.6462     -3.51     -1.46
2020.6489     0.59     3.01
2020.6516     -0.21     -1.06
2020.6544     0.27     -1.12
2020.6571     -1.76     -3.20
2020.6598     -1.33     -2.72
2020.6626     -1.37     -0.82
2020.6653     -3.35     -3.01
2020.6680     -0.65     -0.70
2020.6708     -2.49     -5.30
2020.6735     -2.19     -3.73
2020.6762     -1.62     -2.69
2020.6790     -2.82     -1.72
