#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2018.7192     49.45     60.31
2018.7219     50.85     61.28
2018.7247     46.89     60.20
2018.7274     49.57     60.56
2018.7301     47.81     60.93
2018.7329     50.53     62.36
2018.7356     51.16     61.38
2018.7384     50.11     62.78
2018.7411     51.59     58.46
2018.7438     49.85     59.30
2018.7466     49.43     56.14
2018.7493     50.69     60.26
2018.7521     47.39     57.92
2018.7548     50.37     63.43
2018.7575     47.82     60.34
2018.7603     49.11     57.81
2018.7630     50.47     60.69
2018.7658     50.86     61.59
2018.7685     43.76     59.02
2018.7712     51.46     60.89
2018.7740     50.29     60.39
2018.7767     50.09     61.72
2018.7795     51.34     61.38
2018.7822     51.69     60.03
2018.7849     51.26     60.57
2018.7877     45.71     66.83
2018.7904     49.70     61.11
2018.7932     48.84     60.72
2018.7959     50.40     60.48
2018.7986     47.75     61.03
2018.8014     46.34     60.35
2018.8041     53.46     65.90
2018.8068     50.90     66.23
2018.8096     45.73     59.27
2018.8123     47.62     60.63
2018.8151     49.12     61.39
2018.8178     48.40     63.04
2018.8205     49.06     61.93
2018.8233     50.27     62.60
2018.8260     50.67     61.59
2018.8288     49.46     61.21
2018.8315     50.00     61.50
2018.8342     50.62     60.81
2018.8370     51.58     58.01
2018.8397     47.18     56.86
2018.8425     47.91     58.19
2018.8452     54.82     64.17
2018.8479     60.36     67.27
2018.8507     52.72     60.86
2018.8534     52.82     60.19
2018.8562     45.71     62.08
2018.8589     48.59     62.74
2018.8616     52.25     62.71
2018.8644     51.42     62.04
2018.8671     51.81     57.75
2018.8699     54.59     58.19
2018.8726     49.85     60.04
2018.8753     52.06     60.33
2018.8781     53.05     60.08
2018.8808     50.37     62.39
2018.8836     49.94     58.92
2018.8863     55.32     59.96
2018.8890     51.13     59.58
2018.8918     51.77     61.14
2018.8945     53.61     61.72
2018.8973     51.43     60.86
2018.9000     52.61     60.62
2018.9027     50.66     60.54
2018.9055     51.14     60.04
2018.9082     52.15     60.10
2018.9110     52.13     60.68
2018.9137     50.16     61.48
2018.9164     51.69     63.15
2018.9192     48.91     62.26
2018.9219     51.07     60.87
2018.9247     53.08     60.40
2018.9274     51.59     62.33
2018.9301     50.04     60.05
2018.9329     49.76     59.67
2018.9356     57.23     58.38
2018.9384     52.49     57.40
2018.9411     53.07     61.58
2018.9438     49.52     59.77
2018.9466     53.16     60.46
2018.9493     54.58     63.08
2018.9521     50.74     58.97
2018.9548     56.72     60.94
2018.9575     49.64     62.25
2018.9603     50.22     60.94
2018.9630     49.62     61.20
2018.9658     49.24     63.27
2018.9685     48.96     57.85
2018.9712     51.82     61.77
2018.9740     50.72     61.33
2018.9767     53.13     60.59
2018.9795     53.55     60.18
2018.9822     53.59     61.69
2018.9849     52.42     60.32
2018.9877     50.34     59.99
2018.9904     49.74     60.70
2018.9932     49.91     53.71
2018.9959     52.41     61.05
2018.9986     51.13     61.96
2019.0014     52.39     60.44
2019.0041     49.29     59.30
2019.0068     49.58     57.15
2019.0096     53.73     61.52
2019.0123     49.68     59.76
2019.0151     54.43     63.41
2019.0178     49.33     61.11
2019.0205     50.45     60.52
2019.0233     49.62     59.41
2019.0260     55.80     63.32
2019.0288     54.30     59.74
2019.0315     49.59     58.94
2019.0342     50.46     61.42
2019.0370     47.41     62.10
2019.0397     50.50     61.61
2019.0425     51.56     59.78
2019.0452     52.63     61.38
2019.0479     53.52     56.45
2019.0507     50.19     58.68
2019.0534     50.19     60.61
2019.0562     50.42     59.91
2019.0589     53.83     62.04
2019.0616     51.34     59.75
2019.0644     52.41     59.27
2019.0671     52.92     60.57
2019.0699     55.73     62.96
2019.0726     58.66     65.61
2019.0753     56.30     60.90
2019.0781     53.55     61.37
2019.0808     53.36     58.10
2019.0836     53.12     61.77
2019.0863     55.45     63.48
2019.0890     51.90     60.49
2019.0918     53.84     62.05
2019.0945     54.00     61.73
2019.0973     52.76     61.63
2019.1000     53.79     63.49
2019.1027     58.46     67.38
2019.1055     55.46     61.71
2019.1082     49.09     60.92
2019.1110     53.60     60.22
2019.1137     54.16     60.52
2019.1164     55.66     62.17
2019.1192     50.56     59.42
2019.1219     52.55     62.80
2019.1247     60.37     65.79
2019.1274     53.57     62.57
2019.1301     54.52     63.78
2019.1356     53.43     61.72
2019.1384     50.52     62.06
2019.1411     51.51     59.89
2019.1438     47.40     57.78
2019.1466     64.59     62.34
2019.1493     57.36     68.43
2019.1521     52.96     63.57
2019.1548     51.74     65.72
2019.1575     55.96     61.22
2019.1603     48.36     62.41
2019.1630     55.70     61.90
2019.1658     53.76     60.49
2019.1685     54.04     62.80
2019.1712     56.83     62.66
2019.1740     53.97     62.45
2019.1767     50.46     61.43
2019.1795     56.02     63.05
2019.1822     54.18     60.39
2019.1849     54.74     60.24
2019.1877     52.79     59.42
2019.1904     48.47     60.28
2019.1932     48.32     55.85
2019.1959     52.95     60.75
2019.1986     52.26     61.38
2019.2014     59.54     64.98
2019.2041     51.95     67.51
2019.2068     56.96     61.28
2019.2096     61.29     68.31
2019.2123     50.37     62.10
2019.2151     57.84     61.54
2019.2178     59.45     61.19
2019.2205     62.06     66.69
2019.2233     49.22     62.21
2019.2260     53.61     64.53
2019.2288     50.22     57.81
2019.2315     53.94     65.84
2019.2342     57.32     64.69
2019.2370     51.76     64.24
2019.2397     53.21     63.33
2019.2425     53.25     62.02
2019.2452     51.72     59.46
2019.2479     52.87     64.69
2019.2507     60.35     65.48
2019.2534     52.71     60.55
2019.2562     52.13     58.46
2019.2589     53.73     60.18
2019.2616     55.40     59.73
2019.2644     54.27     60.31
2019.2671     56.70     61.66
2019.2699     55.08     59.62
2019.2726     51.73     59.47
2019.2753     52.93     60.87
2019.2781     50.92     58.52
2019.2808     54.33     60.51
2019.2836     53.27     65.60
2019.2863     52.22     57.04
2019.2890     52.72     60.85
2019.2918     53.51     62.08
2019.2945     57.56     62.06
2019.3000     52.21     65.05
2019.3027     53.54     59.73
2019.3055     50.03     58.26
2019.3082     54.43     62.22
2019.3110     53.67     60.87
2019.3137     53.67     59.09
2019.3164     53.53     62.10
2019.3192     53.57     64.06
2019.3219     51.36     59.18
2019.3247     50.47     61.14
2019.3274     54.61     60.73
2019.3301     52.73     57.89
2019.3356     50.20     58.69
2019.3384     53.20     62.28
2019.3411     52.53     58.33
2019.3438     50.94     57.06
2019.3466     52.01     59.99
2019.3493     46.80     57.00
2019.3521     48.88     54.37
2019.3548     51.31     56.01
2019.3575     51.69     61.82
2019.3603     49.49     61.98
2019.3630     54.61     67.86
2019.3658     52.43     58.54
2019.3685     54.72     60.08
2019.3712     53.02     61.39
2019.3740     50.36     62.09
2019.3767     51.71     62.57
2019.3795     50.96     63.46
2019.3822     47.67     55.33
2019.3849     51.70     58.40
2019.3877     52.85     61.70
2019.3904     53.16     61.95
2019.3932     51.32     60.03
2019.3959     52.79     62.25
2019.3986     54.52     59.77
2019.4014     54.61     57.32
2019.4068     51.87     66.41
2019.4096     53.96     61.40
2019.4123     54.47     67.31
2019.4151     55.93     66.55
2019.4178     52.49     62.16
2019.4205     49.19     58.04
2019.4233     53.73     63.01
2019.4260     55.33     62.94
2019.4288     55.26     62.15
2019.4342     52.40     58.67
2019.4452     52.49     60.08
2019.4479     54.76     62.34
2019.4507     56.04     61.73
2019.4534     56.30     62.39
2019.4562     56.50     59.72
2019.4589     54.68     60.94
2019.4616     56.56     59.62
2019.4644     54.84     59.73
2019.4671     54.81     62.53
2019.4699     53.25     59.35
2019.4726     55.38     59.13
2019.4753     55.72     60.29
2019.4781     55.51     63.24
2019.4808     57.09     61.39
2019.4836     54.52     62.00
2019.4863     55.04     61.23
2019.4890     56.59     63.96
2019.4918     54.64     63.88
2019.4945     51.93     63.79
2019.4973     55.09     64.09
2019.5000     55.99     64.51
2019.5027     55.25     64.51
2019.5055     55.51     61.45
2019.5082     55.68     64.86
2019.5110     52.83     65.10
2019.5137     55.73     61.93
2019.5192     55.20     62.55
2019.5219     57.20     66.08
2019.5247     57.18     62.20
2019.5274     54.98     63.27
2019.5301     56.85     64.02
2019.5329     56.03     63.95
2019.5411     56.69     63.59
2019.5438     55.01     63.88
2019.5466     58.10     67.54
2019.5493     58.20     64.21
2019.5521     57.98     67.30
2019.5548     55.98     65.26
2019.5575     55.86     66.20
2019.5603     57.39     67.86
2019.5630     56.63     65.33
2019.5658     55.60     67.17
2019.5685     54.63     66.70
2019.5712     55.57     64.48
2019.5740     56.70     65.23
2019.5767     50.94     62.10
2019.5795     55.80     65.40
2019.5822     56.43     67.09
2019.5849     55.14     63.84
2019.5877     54.92     63.66
2019.5904     55.15     65.47
2019.6014     59.98     64.89
2019.6041     56.68     65.52
2019.6068     54.64     64.18
2019.6096     54.00     63.82
2019.6123     59.71     68.69
2019.6151     54.88     67.64
2019.6178     55.93     65.36
2019.6205     54.86     67.03
2019.6233     54.80     63.72
2019.6260     59.68     65.10
2019.6288     57.34     65.45
2019.6315     56.06     65.31
2019.6342     59.34     68.39
2019.6370     59.75     67.23
2019.6397     55.61     63.47
2019.6425     55.47     66.48
2019.6452     53.83     64.87
2019.6479     56.34     67.62
2019.6507     54.25     63.43
2019.6534     56.92     68.83
2019.6562     53.13     65.79
2019.6589     56.49     65.22
2019.6616     55.55     63.13
2019.6644     56.69     65.97
2019.6671     56.24     65.01
2019.6699     56.70     66.42
2019.6726     56.63     66.81
2019.6753     57.51     67.66
2019.6781     58.96     66.90
2019.6808     57.25     68.64
2019.6836     54.04     63.55
2019.6863     56.45     66.67
2019.6890     56.05     66.79
2019.6918     55.93     65.66
2019.6945     57.30     67.21
2019.6973     53.80     67.96
2019.7000     56.33     65.83
2019.7027     54.04     69.34
2019.7055     56.07     66.36
2019.7082     55.36     67.73
2019.7110     56.91     65.40
2019.7137     57.16     67.23
2019.7164     56.01     71.07
2019.7192     53.75     70.15
2019.7219     55.25     67.93
2019.7247     54.51     66.60
2019.7274     56.49     67.89
2019.7301     55.78     66.73
2019.7329     57.04     65.65
2019.7356     53.94     62.88
2019.7384     55.59     65.98
2019.7411     56.18     66.46
2019.7438     56.57     67.07
2019.7466     57.25     70.13
2019.7493     55.40     68.80
2019.7521     56.60     67.68
2019.7548     55.93     68.04
2019.7575     56.30     63.13
2019.7603     53.11     64.59
2019.7630     56.75     70.18
2019.7658     54.87     68.52
2019.7685     56.14     69.99
2019.7712     54.57     65.46
2019.7740     55.36     65.94
2019.7767     55.69     65.77
2019.7795     56.35     68.52
2019.7822     58.92     69.69
2019.7849     54.15     71.81
2019.7877     58.38     65.69
2019.7904     57.55     66.81
2019.7932     56.29     65.35
2019.7959     57.98     65.52
2019.7986     55.53     66.83
2019.8014     56.05     66.35
2019.8041     54.05     68.91
2019.8068     54.99     66.54
2019.8096     57.03     65.80
2019.8123     56.64     68.61
2019.8151     54.70     64.38
2019.8178     57.58     68.17
2019.8205     58.12     68.31
2019.8233     56.03     67.08
2019.8260     56.89     67.47
2019.8288     56.97     64.12
2019.8315     58.52     66.84
2019.8342     55.82     65.42
2019.8370     57.64     65.55
2019.8397     58.98     67.36
2019.8425     59.93     70.35
2019.8452     57.84     69.57
2019.8479     56.45     66.22
2019.8507     57.98     67.01
2019.8534     56.79     65.46
2019.8562     58.71     66.99
2019.8589     54.84     66.42
2019.8616     55.34     66.37
2019.8644     56.36     66.45
2019.8671     56.39     67.81
2019.8699     57.75     66.53
2019.8726     56.73     66.00
2019.8753     56.52     65.69
2019.8781     55.04     64.65
2019.8808     50.90     70.70
2019.8836     51.46     68.17
2019.8863     56.55     69.13
2019.8890     58.11     66.96
2019.8918     57.29     66.00
2019.8945     55.44     64.97
2019.8973     58.06     66.33
2019.9000     57.72     67.68
2019.9027     62.74     71.11
2019.9055     57.71     65.90
2019.9082     56.39     66.62
2019.9110     60.79     65.84
2019.9137     60.18     71.89
2019.9164     59.75     67.23
2019.9192     52.98     62.41
2019.9219     50.60     64.96
2019.9247     55.88     66.07
2019.9274     57.40     67.43
2019.9301     58.22     66.30
2019.9329     56.48     66.25
2019.9356     57.93     67.11
2019.9384     57.58     66.68
2019.9411     57.46     64.36
2019.9438     57.98     67.75
2019.9466     58.02     66.29
2019.9493     57.86     67.06
2019.9521     56.94     65.13
2019.9548     59.67     67.91
2019.9575     60.43     66.00
2019.9603     59.97     70.82
2019.9630     54.63     66.41
2019.9658     57.29     67.05
2019.9685     59.17     68.41
2019.9712     62.25     68.64
2019.9740     57.51     70.94
2019.9767     61.08     71.12
2019.9795     55.81     71.06
2019.9822     57.91     67.69
2019.9849     56.31     66.85
2019.9877     59.39     66.65
2019.9904     57.69     66.92
2019.9932     57.60     66.40
2019.9959     56.56     67.95
2019.9986     48.69     64.18
2020.0014     56.17     68.09
2020.0041     59.26     68.78
2020.0068     56.80     69.03
2020.0096     59.26     66.25
2020.0123     60.49     70.35
2020.0150     60.37     70.11
2020.0178     57.81     67.91
2020.0205     54.20     67.54
2020.0232     56.26     71.87
2020.0260     60.14     69.62
2020.0287     57.64     67.77
2020.0314     59.92     68.86
2020.0342     58.49     64.30
2020.0369     65.72     69.49
2020.0396     59.79     69.79
2020.0423     60.80     68.08
2020.0451     60.99     70.01
2020.0478     60.65     71.37
2020.0505     57.95     72.03
2020.0533     58.39     67.49
2020.0560     60.16     68.75
2020.0587     57.45     67.47
2020.0615     58.21     69.27
2020.0642     57.24     67.90
2020.0669     56.14     68.20
2020.0697     57.81     69.10
2020.0724     58.25     68.26
2020.0751     57.51     66.93
2020.0779     57.03     66.69
2020.0806     62.24     72.05
2020.0833     63.12     71.27
2020.0861     57.49     70.48
2020.0888     60.33     71.41
2020.0915     56.61     66.80
2020.0943     60.09     67.51
2020.0970     59.78     68.75
2020.0997     60.86     65.30
2020.1025     59.14     68.82
2020.1052     59.11     70.29
2020.1079     58.08     69.31
2020.1107     60.64     68.39
2020.1134     58.07     65.89
2020.1161     58.09     68.58
2020.1189     59.03     67.70
2020.1216     59.25     68.17
2020.1243     56.65     68.32
2020.1270     57.94     68.90
2020.1298     63.63     70.79
2020.1325     58.10     66.06
2020.1352     59.22     69.63
2020.1380     58.56     67.62
2020.1407     56.28     68.17
2020.1434     59.14     70.91
2020.1462     58.71     68.03
2020.1489     55.67     71.40
2020.1516     56.19     70.63
2020.1544     58.45     69.91
2020.1571     58.79     68.10
2020.1598     54.75     66.05
2020.1626     58.58     69.71
2020.1653     60.90     68.60
2020.1680     59.05     67.42
2020.1708     57.79     68.49
2020.1735     58.76     68.67
2020.1762     59.76     68.29
2020.1790     71.04     73.75
2020.1817     68.39     74.30
2020.1844     64.43     72.32
2020.1872     63.01     69.99
2020.1899     70.02     70.26
2020.1926     58.59     71.06
2020.1954     65.40     72.79
2020.1981     59.07     71.45
2020.2008     64.86     69.40
2020.2036     55.71     68.31
2020.2063     57.65     70.30
2020.2090     66.40     69.29
2020.2117     62.59     68.17
2020.2145     59.66     69.69
2020.2172     62.56     70.08
2020.2199     57.96     67.44
2020.2227     60.63     67.79
2020.2254     59.33     66.90
2020.2281     59.68     68.51
2020.2309     56.46     68.76
2020.2336     60.67     70.05
2020.2363     62.06     69.23
2020.2391     64.74     74.65
2020.2418     65.12     78.07
2020.2445     60.61     67.93
2020.2473     64.14     65.41
2020.2500     63.66     70.66
2020.2527     64.57     71.69
2020.2555     64.80     71.28
2020.2582     60.83     66.32
2020.2609     60.06     70.60
2020.2637     62.94     68.45
2020.2664     59.71     66.91
2020.2691     58.04     66.46
2020.2719     67.17     69.47
2020.2746     57.27     67.48
2020.2773     59.43     68.61
2020.2801     63.68     69.34
2020.2828     58.47     67.99
2020.2855     59.59     68.15
2020.2883     58.10     65.02
2020.2910     58.03     68.38
2020.2937     55.16     62.81
2020.2964     56.82     68.60
2020.2992     56.55     66.60
2020.3019     67.29     67.63
2020.3046     70.45     71.94
2020.3074     62.65     66.73
2020.3101     60.39     68.35
2020.3128     58.81     68.71
2020.3156     59.61     67.86
2020.3183     58.40     67.20
2020.3210     56.04     66.05
2020.3238     58.99     68.41
2020.3265     58.85     67.26
2020.3292     60.38     68.93
2020.3320     57.79     68.20
2020.3347     59.68     69.11
2020.3374     60.21     67.16
2020.3402     57.93     66.52
2020.3429     59.75     65.75
2020.3456     61.60     67.38
2020.3484     62.27     69.40
2020.3511     61.55     69.87
2020.3538     56.13     66.12
2020.3566     56.14     63.31
2020.3593     54.04     64.89
2020.3620     59.05     68.01
2020.3648     57.32     65.44
2020.3675     55.72     63.71
2020.3702     59.69     67.49
2020.3730     58.57     68.52
2020.3757     59.39     66.21
2020.3784     57.02     62.53
2020.3811     55.77     65.68
2020.3839     55.74     63.73
2020.3866     57.76     62.97
2020.3893     61.08     62.51
2020.3921     60.31     65.31
2020.3948     59.72     65.43
2020.3975     58.33     72.04
2020.4003     55.27     63.94
2020.4030     60.34     66.23
2020.4057     60.90     67.27
2020.4085     57.60     64.93
2020.4112     60.22     64.94
2020.4139     61.22     66.18
2020.4167     57.63     66.28
2020.4194     58.24     66.62
2020.4221     59.21     65.91
2020.4249     61.82     68.45
2020.4276     59.83     68.94
2020.4303     58.02     67.33
2020.4331     58.30     64.88
2020.4358     61.00     68.39
2020.4385     64.03     64.42
2020.4413     59.90     66.76
2020.4440     59.75     65.15
2020.4467     58.19     67.33
2020.4495     63.63     70.79
2020.4522     63.77     68.82
2020.4549     62.91     66.65
2020.4577     60.25     66.75
2020.4604     63.07     67.52
2020.4631     60.14     69.48
2020.4658     62.51     69.74
2020.4686     59.21     67.55
2020.4713     59.42     64.89
2020.4740     61.53     69.11
2020.4768     60.28     66.92
2020.4795     61.65     66.08
2020.4822     60.39     65.82
2020.4850     58.82     66.35
2020.4877     60.07     66.60
2020.4904     61.76     67.51
2020.4932     63.62     70.78
2020.4959     60.88     67.40
2020.4986     59.94     69.47
2020.5014     61.28     68.91
2020.5041     63.02     70.60
2020.5068     61.10     68.17
2020.5096     61.62     69.18
2020.5123     61.66     66.84
2020.5150     61.96     70.64
2020.5178     61.62     68.74
2020.5205     62.51     68.86
2020.5232     62.13     70.04
2020.5260     60.02     65.82
2020.5287     62.81     71.02
2020.5314     65.25     69.26
2020.5342     61.88     70.28
2020.5369     62.61     69.38
2020.5396     63.09     69.32
2020.5423     61.74     71.06
2020.5451     61.19     67.94
2020.5478     59.77     68.44
2020.5505     58.68     70.10
2020.5533     61.43     70.07
2020.5560     63.28     70.81
2020.5587     64.16     71.21
2020.5615     61.38     69.43
2020.5642     63.62     71.08
2020.5669     63.51     69.21
2020.5697     60.83     70.33
2020.5724     66.12     73.68
2020.5751     62.49     66.01
2020.5779     63.54     70.87
2020.5806     59.54     64.99
2020.5833     62.65     72.08
2020.5861     62.97     67.15
2020.5888     64.13     69.71
2020.5915     63.94     71.48
2020.5943     63.01     72.82
2020.5970     59.07     68.92
2020.5997     63.45     72.13
2020.6025     62.38     68.01
2020.6052     65.38     71.45
2020.6079     60.48     69.90
2020.6107     62.66     72.10
2020.6134     61.53     73.42
2020.6161     64.95     71.85
2020.6189     62.59     67.88
2020.6216     62.56     69.35
2020.6243     61.10     68.77
2020.6270     60.82     72.10
2020.6298     61.39     73.01
2020.6325     60.73     72.93
2020.6352     60.36     74.11
2020.6380     61.41     71.83
2020.6407     60.44     72.10
2020.6434     61.02     70.49
2020.6462     59.43     72.48
2020.6489     63.54     76.96
2020.6516     62.75     72.91
2020.6544     63.25     72.87
2020.6571     61.24     70.81
2020.6598     61.68     71.31
2020.6626     61.66     73.23
2020.6653     59.69     71.06
2020.6680     62.41     73.38
2020.6708     60.60     68.81
2020.6735     60.90     70.39
2020.6762     61.50     71.46
2020.6790     60.31     72.45
2020.6817     60.77     72.22
2020.6844     59.71     70.63
2020.6872     61.28     73.81
2020.6899     63.95     72.98
2020.6926     63.28     70.37
2020.6954     63.23     73.00
2020.6981     61.70     72.96
2020.7008     63.59     70.46
2020.7036     60.55     72.93
2020.7063     60.37     70.56
2020.7090     61.56     74.93
2020.7117     61.23     74.37
2020.7145     60.77     72.96
2020.7172     62.94     74.70
2020.7199     62.84     74.47
2020.7227     61.15     72.22
2020.7254     61.89     71.78
2020.7281     62.24     73.10
2020.7309     61.44     71.72
2020.7336     60.71     72.17
2020.7363     61.65     72.03
2020.7391     61.62     69.93
2020.7418     60.91     71.14
2020.7445     60.57     73.84
2020.7473     62.64     73.12
2020.7500     60.47     74.05
2020.7527     63.40     72.99
2020.7555     62.56     71.87
2020.7582     61.71     74.16
2020.7609     61.02     72.57
2020.7637     63.53     71.16
2020.7664     64.19     69.61
2020.7691     63.99     71.68
2020.7719     62.44     71.92
2020.7746     63.10     73.19
2020.7773     63.10     73.19
2020.7801     61.96     72.43
2020.7828     60.84     72.72
2020.7855     63.05     73.45
2020.7883     62.75     72.91
2020.7910     62.21     71.89
2020.7937     61.67     71.01
2020.7964     64.69     70.76
2020.7992     60.39     72.66
2020.8019     60.50     70.37
2020.8046     62.14     72.72
2020.8074     63.21     72.25
2020.8101     60.84     72.72
2020.8128     62.13     72.72
2020.8156     62.81     74.44
2020.8183     62.30     72.85
2020.8210     65.29     73.76
2020.8238     62.42     74.73
2020.8265     62.86     74.78
2020.8292     65.69     73.18
2020.8320     63.53     76.21
2020.8347     63.48     71.27
2020.8374     62.56     73.06
2020.8402     57.89     72.29
2020.8429     58.88     76.79
2020.8456     59.05     74.41
2020.8484     61.18     74.63
2020.8511     61.23     74.07
2020.8538     63.54     74.89
2020.8566     62.87     73.16
2020.8593     64.45     73.83
2020.8620     63.03     74.03
2020.8648     63.35     74.58
2020.8675     61.74     72.85
2020.8702     62.37     72.31
2020.8730     61.75     71.22
2020.8757     64.01     74.67
2020.8784     69.34     73.73
2020.8811     61.63     70.53
2020.8839     60.13     73.05
2020.8866     64.12     69.40
2020.8893     62.28     71.79
2020.8921     59.92     72.73
2020.8948     60.98     74.17
2020.8975     66.55     76.99
2020.9003     62.13     72.86
2020.9030     62.77     74.56
2020.9057     62.29     71.35
2020.9085     63.09     73.49
2020.9112     61.08     73.50
2020.9139     60.69     72.45
2020.9167     61.99     72.45
2020.9194     61.75     73.60
2020.9221     60.96     73.26
2020.9249     60.67     74.37
2020.9276     65.27     75.82
2020.9303     63.66     73.35
2020.9331     62.61     73.10
2020.9358     64.04     73.50
2020.9385     62.63     73.26
2020.9413     60.03     71.18
2020.9440     58.63     72.29
2020.9467     74.64     77.09
2020.9495     68.90     74.87
2020.9522     62.40     72.34
2020.9549     63.89     75.91
2020.9577     66.39     77.46
2020.9604     66.80     75.12
2020.9631     66.44     77.21
2020.9658     64.85     76.38
2020.9686     61.11     72.79
2020.9713     62.02     70.99
2020.9740     60.14     68.45
2020.9768     61.23     74.67
2020.9795     65.39     74.88
2020.9822     63.40     75.07
2020.9850     63.32     72.62
2020.9877     64.60     73.80
2020.9904     66.49     75.76
2020.9932     63.27     75.71
2020.9959     65.52     76.62
2020.9986     66.19     77.16
2021.0014     62.37     72.17
2021.0041     63.42     74.49
2021.0068     61.97     74.07
2021.0096     68.09     73.92
2021.0123     72.04     72.93
2021.0151     77.54     79.56
2021.0178     66.71     74.15
2021.0205     55.38     71.47
2021.0233     67.94     75.28
2021.0260     60.65     72.12
2021.0288     61.93     72.41
2021.0315     61.52     71.34
2021.0342     63.41     71.81
2021.0370     63.53     72.94
2021.0397     62.93     73.21
2021.0425     65.29     74.65
2021.0452     62.75     71.73
2021.0479     63.92     73.85
2021.0507     63.03     73.74
2021.0534     65.39     75.63
2021.0562     64.47     71.91
2021.0589     64.11     73.55
2021.0616     58.24     72.42
2021.0644     72.41     75.30
2021.0671     64.52     73.89
2021.0699     63.95     77.73
2021.0726     67.13     76.57
2021.0753     62.38     76.19
2021.0781     59.82     74.28
2021.0808     63.51     74.71
2021.0836     68.67     76.31
2021.0863     67.12     76.41
2021.0890     61.90     72.68
2021.0918     60.72     72.92
2021.0945     65.03     76.37
2021.0973     62.93     73.21
2021.1000     61.99     70.52
2021.1027     61.99     73.20
2021.1055     63.89     72.34
2021.1082     63.31     72.32
2021.1110     63.30     71.87
2021.1137     64.32     74.47
2021.1164     59.17     70.64
2021.1192     68.08     78.37
2021.1219     64.52     75.67
2021.1247     65.51     73.05
2021.1274     67.73     77.05
2021.1301     65.63     75.82
2021.1329     64.80     74.71
2021.1356     67.18     76.31
2021.1384     66.05     75.26
2021.1411     64.07     73.38
2021.1438     66.51     76.22
2021.1466     64.68     76.10
2021.1493     64.52     72.99
2021.1521     63.99     74.50
2021.1548     65.38     77.10
2021.1575     62.88     72.43
2021.1603     65.04     73.71
2021.1630     63.63     75.70
2021.1658     71.29     73.67
2021.1685     65.19     76.06
2021.1712     75.96     79.77
2021.1740     67.73     75.26
2021.1767     65.85     74.06
2021.1795     61.23     68.72
2021.1822     62.01     73.51
2021.1849     60.53     70.40
2021.1877     62.45     70.74
2021.1904     62.37     72.31
2021.1932     66.53     73.26
2021.1959     65.22     75.78
2021.1986     68.51     73.96
2021.2014     65.05     72.83
2021.2041     68.17     75.03
2021.2068     66.99     73.19
2021.2096     68.80     73.75
2021.2123     68.87     75.29
2021.2151     70.49     76.58
2021.2178     65.34     73.95
2021.2205     64.10     74.29
2021.2233     63.00     72.67
2021.2260     61.88     71.48
2021.2288     72.33     75.98
2021.2315     69.80     77.67
2021.2342     64.10     74.74
2021.2370     68.07     76.88
2021.2397     65.40     72.66
2021.2425     64.87     72.53
2021.2452     68.09     72.74
2021.2479     68.09     77.19
2021.2507     69.68     74.30
2021.2534     66.40     77.02
2021.2562     63.50     74.26
2021.2589     63.96     75.97
2021.2616     64.05     72.32
2021.2644     60.14     71.86
2021.2671     65.03     74.14
2021.2699     63.22     73.29
2021.2726     70.65     78.20
2021.2753     70.72     75.29
2021.2781     62.07     78.90
2021.2808     72.01     75.58
2021.2836     64.06     76.94
2021.2863     60.86     71.55
2021.2890     63.46     75.12
2021.2918     65.00     77.25
2021.2945     64.59     75.28
2021.2973     62.08     70.15
2021.3000     66.54     74.02
2021.3027     63.35     72.35
2021.3055     66.30     76.80
2021.3082     65.97     73.71
2021.3110     62.15     73.48
2021.3137     58.67     74.55
2021.3164     65.37     78.88
2021.3192     61.39     71.08
2021.3219     64.72     74.79
2021.3247     63.52     73.23
2021.3274     66.77     73.16
2021.3301     65.19     74.87
2021.3329     64.41     74.99
2021.3356     63.02     75.81
2021.3384     62.32     74.20
2021.3411     62.05     74.44
2021.3438     65.29     73.02
2021.3466     65.39     71.91
2021.3493     64.89     74.04
2021.3521     65.46     76.87
2021.3548     63.37     75.19
2021.3575     61.66     75.76
2021.3603     63.82     75.85
2021.3630     65.86     76.60
2021.3658     61.64     77.37
2021.3685     64.23     74.84
2021.3712     64.19     75.40
2021.3740     60.82     73.15
2021.3767     69.12     75.49
2021.3795     68.99     77.61
2021.3822     67.61     72.65
2021.3849     62.40     74.27
2021.3877     65.17     76.49
2021.3904     68.45     76.29
2021.3932     65.89     75.28
2021.3959     67.24     75.92
2021.3986     68.88     77.38
2021.4014     67.92     74.82
2021.4041     67.67     78.34
2021.4068     66.54     78.48
2021.4096     70.16     77.66
2021.4123     70.37     76.49
2021.4151     67.56     78.10
2021.4178     66.82     74.69
2021.4205     69.09     78.88
2021.4233     68.55     77.56
2021.4260     69.10     79.04
2021.4288     70.29     78.36
2021.4315     70.69     78.08
2021.4342     71.46     79.30
2021.4370     65.59     79.35
2021.4397     69.65     79.78
2021.4425     68.92     77.56
2021.4452     69.27     79.92
2021.4479     68.15     76.35
2021.4507     71.30     80.36
2021.4534     70.27     82.80
2021.4562     71.46     82.56
2021.4589     71.78     82.22
2021.4616     67.60     78.58
2021.4644     66.82     75.58
2021.4671     70.34     78.99
2021.4699     70.67     75.10
2021.4726     69.08     79.77
2021.4753     69.55     80.44
2021.4781     69.17     81.03
2021.4808     70.71     80.33
2021.4836     69.04     81.52
