# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2015.0890    163961.24711    0.00607         12.1671    0.0000
2015.0918    163961.25132    0.00618         12.3817    0.0000
2015.0945    163961.25615    0.00679         13.6353    0.0000
2015.0973    163961.24659    0.00687         13.8193    0.0000
2015.1000    163961.24836    0.00650         12.9966    0.0000
2015.1027    163961.24969    0.00644         12.9699    0.0000
2015.1055    163961.25286    0.00662         13.4304    0.0000
2015.1082    163961.25440    0.00665         13.3156    0.0000
2015.1110    163961.25049    0.00722         13.4530    0.0000
2015.1137    163961.25291    0.00674         13.0832    0.0000
2015.1164    163961.25169    0.00677         13.4183    0.0000
2015.1192    163961.24832    0.00705         14.1951    0.0000
2015.1219    163961.24898    0.00672         12.9956    0.0000
2015.1247    163961.24852    0.00669         13.1089    0.0000
2015.1274    163961.25053    0.00687         13.5627    0.0000
2015.1301    163961.24959    0.00592         11.9772    0.0000
2015.1329    163961.24758    0.00704         14.2926    0.0000
2015.1356    163961.24744    0.00661         13.4518    0.0000
2015.1384    163961.25001    0.00670         13.2546    0.0000
2015.1411    163961.24422    0.00710         14.2364    0.0000
2015.1438    163961.25012    0.00723         13.9769    0.0000
2015.1466    163961.24888    0.00625         12.4408    0.0000
2015.1493    163961.24935    0.00645         12.8600    0.0000
2015.1521    163961.24527    0.00682         13.4723    0.0000
2015.1548    163961.25558    0.00792         15.7514    0.0000
2015.1575    163961.25389    0.00778         15.4796    0.0000
2015.1603    163961.25216    0.00754         14.9781    0.0000
2015.1630    163961.24986    0.00696         14.0036    0.0000
2015.1658    163961.26458    0.00708         14.1759    0.0000
2015.1685    163961.24792    0.00714         14.5000    0.0000
2015.1712    163961.24954    0.00679         13.5221    0.0000
2015.1740    163961.25503    0.00727         14.3338    0.0000
2015.1767    163961.25974    0.00754         14.6701    0.0000
2015.1795    163961.24672    0.00657         13.1418    0.0000
2015.1822    163961.25335    0.00667         13.0160    0.0000
2015.1849    163961.25744    0.00650         12.9221    0.0000
2015.1877    163961.25195    0.00658         13.0434    0.0000
2015.1904    163961.24842    0.00642         12.8141    0.0000
2015.1931    163961.24759    0.00673         13.4138    0.0000
2015.1959    163961.24976    0.00752         14.6465    0.0000
2015.1986    163961.25346    0.00744         14.6117    0.0000
2015.2014    163961.24828    0.00698         14.0216    0.0000
2015.2041    163961.26140    0.00792         15.7288    0.0000
2015.2068    163961.25377    0.00699         13.9008    0.0000
2015.2096    163961.25588    0.00655         13.3584    0.0000
2015.2123    163961.25144    0.00753         14.9602    0.0000
2015.2151    163961.24930    0.00722         14.3392    0.0000
2015.2178    163961.24947    0.00676         13.2662    0.0000
2015.2205    163961.24820    0.00658         13.0528    0.0000
2015.2233    163961.24910    0.00756         15.0619    0.0000
2015.2260    163961.25088    0.00736         14.3899    0.0000
2015.2288    163961.24829    0.00666         13.0768    0.0000
2015.2315    163961.24990    0.00657         12.9074    0.0000
2015.2342    163961.24956    0.00699         13.7943    0.0000
2015.2370    163961.24737    0.00726         14.2369    0.0000
2015.2397    163961.25129    0.00716         13.9979    0.0000
2015.2425    163961.24707    0.00792         15.5908    0.0000
2015.2452    163961.25704    0.00803         15.8087    0.0000
2015.2479    163961.24981    0.00809         16.2624    0.0000
2015.2507    163961.24821    0.00738         14.5364    0.0000
2015.2534    163961.24582    0.00749         14.5198    0.0000
2015.2562    163961.26123    0.00788         15.7251    0.0000
2015.2589    163961.25472    0.00870         17.0738    0.0000
2015.2616    163961.25608    0.00769         15.1165    0.0000
2015.2644    163961.24641    0.00732         14.8116    0.0000
2015.2671    163961.25670    0.00754         15.1322    0.0000
2015.2699    163961.25685    0.00780         15.4318    0.0000
2015.2726    163961.25152    0.00787         16.0033    0.0000
2015.2753    163961.25001    0.00697         13.8897    0.0000
2015.2781    163961.25151    0.00653         12.7427    0.0000
2015.2808    163961.25165    0.00710         13.6820    0.0000
2015.2836    163961.24994    0.00706         14.1069    0.0000
2015.2863    163961.24967    0.00714         14.2283    0.0000
2015.2890    163961.25283    0.00740         14.6304    0.0000
2015.2918    163961.25935    0.00760         15.0658    0.0000
2015.2945    163961.25003    0.00835         16.6073    0.0000
2015.2973    163961.25155    0.00759         14.8495    0.0000
2015.3000    163961.24688    0.00762         15.0973    0.0000
2015.3027    163961.25043    0.00761         15.2134    0.0000
2015.3055    163961.24721    0.00772         14.8482    0.0000
2015.3082    163961.25193    0.00760         14.9476    0.0000
2015.3110    163961.25139    0.00725         13.9303    0.0000
2015.3137    163961.24813    0.00697         13.6081    0.0000
2015.3164    163961.24984    0.00647         12.6891    0.0000
2015.3192    163961.25342    0.00754         15.0067    0.0000
2015.3219    163961.25142    0.00710         13.7828    0.0000
2015.3247    163961.25027    0.00735         14.5778    0.0000
2015.3274    163961.24572    0.00783         15.6261    0.0000
2015.3301    163961.24939    0.00715         13.9987    0.0000
2015.3329    163961.24778    0.00763         15.0433    0.0000
2015.3356    163961.24890    0.00744         14.8760    0.0000
2015.3384    163961.25099    0.00748         15.1540    0.0000
2015.3411    163961.24856    0.00809         15.8620    0.0000
2015.3438    163961.24414    0.00725         14.4745    0.0000
2015.3466    163961.24977    0.00785         15.0764    0.0000
2015.3493    163961.25107    0.00732         14.7078    0.0000
2015.3521    163961.24917    0.00707         14.0575    0.0000
2015.3548    163961.25037    0.00766         14.8835    0.0000
2015.3575    163961.24900    0.00768         15.6311    0.0000
2015.3603    163961.25018    0.00780         15.3622    0.0000
2015.3630    163961.24808    0.00724         14.4496    0.0000
2015.3658    163961.24766    0.00720         14.5267    0.0000
2015.3685    163961.25034    0.00723         14.2877    0.0000
2015.3712    163961.24767    0.00685         13.8781    0.0000
2015.3740    163961.24996    0.00874         17.1802    0.0000
2015.3767    163961.25074    0.00647         12.9385    0.0000
2015.3795    163961.25023    0.00786         15.5301    0.0000
2015.3822    163961.24743    0.00725         14.6132    0.0000
2015.3849    163961.24977    0.00822         16.7372    0.0000
2015.3877    163961.25169    0.00807         15.9940    0.0000
2015.3904    163961.24844    0.00834         16.6206    0.0000
2015.3931    163961.25096    0.00752         15.2064    0.0000
2015.3959    163961.25065    0.00875         17.3198    0.0000
2015.3986    163961.25004    0.00716         14.4280    0.0000
2015.4014    163961.24914    0.00753         14.9797    0.0000
2015.4041    163961.24980    0.00766         15.3016    0.0000
2015.4068    163961.25077    0.00710         14.0246    0.0000
2015.4096    163961.25031    0.00756         15.1917    0.0000
2015.4123    163961.24877    0.00779         15.5820    0.0000
2015.4151    163961.24886    0.00712         14.1977    0.0000
2015.4178    163961.25269    0.00760         14.6772    0.0000
2015.4205    163961.25029    0.00641         12.8784    0.0000
2015.4233    163961.25077    0.00709         14.3805    0.0000
2015.4260    163961.25018    0.00760         15.2820    0.0000
2015.4288    163961.25019    0.00748         15.0588    0.0000
2015.4315    163961.25049    0.00827         16.1974    0.0000
2015.4342    163961.25087    0.00794         15.8853    0.0000
2015.4370    163961.25025    0.00871         17.4375    0.0000
2015.4397    163961.25146    0.00690         13.8698    0.0000
2015.4425    163961.25238    0.00749         14.8824    0.0000
2015.4452    163961.25122    0.00780         15.3421    0.0000
2015.4479    163961.25402    0.00747         14.6526    0.0000
2015.4507    163961.25178    0.00698         13.8651    0.0000
2015.4534    163961.25180    0.00755         15.1984    0.0000
2015.4562    163961.25214    0.00704         14.1021    0.0000
2015.4589    163961.25429    0.00708         14.1232    0.0000
2015.4616    163961.25117    0.00756         15.1395    0.0000
2015.4644    163961.24872    0.00713         14.3402    0.0000
2015.4671    163961.25094    0.00682         13.7199    0.0000
2015.4699    163961.24963    0.00785         15.4441    0.0000
2015.4726    163961.24794    0.00772         15.4859    0.0000
2015.4753    163961.25153    0.00740         14.6640    0.0000
2015.4781    163961.25447    0.00732         14.7248    0.0000
2015.4808    163961.24801    0.00792         16.0085    0.0000
2015.4836    163961.25178    0.00761         15.2800    0.0000
2015.4863    163961.25164    0.00719         14.1041    0.0000
2015.4890    163961.24956    0.00713         14.4450    0.0000
2015.4918    163961.24981    0.00697         14.1313    0.0000
2015.4945    163961.25090    0.00710         14.0267    0.0000
2015.4973    163961.25384    0.00684         13.9400    0.0000
2015.5000    163961.25243    0.00758         15.3402    0.0000
2015.5027    163961.25102    0.00727         14.4171    0.0000
2015.5055    163961.25084    0.00743         14.7120    0.0000
2015.5082    163961.25162    0.00686         13.6619    0.0000
2015.5110    163961.25117    0.00700         14.2300    0.0000
2015.5137    163961.25212    0.00929         18.2398    0.0000
2015.5164    163961.25296    0.00647         13.0692    0.0000
2015.5192    163961.24899    0.00841         16.7861    0.0000
2015.5219    163961.25213    0.00681         13.5918    0.0000
2015.5247    163961.25378    0.00762         15.2583    0.0000
2015.5274    163961.25337    0.00785         15.5282    0.0000
2015.5301    163961.25384    0.00812         16.1426    0.0000
2015.5329    163961.25277    0.00781         15.9086    0.0000
2015.5356    163961.25186    0.00722         14.7540    0.0000
2015.5384    163961.25102    0.00619         12.4104    0.0000
2015.5411    163961.25245    0.00648         12.9422    0.0000
2015.5438    163961.25226    0.00668         13.1561    0.0000
2015.5466    163961.25151    0.00681         13.3594    0.0000
2015.5493    163961.25275    0.00755         14.6021    0.0000
2015.5521    163961.25205    0.00716         14.2710    0.0000
2015.5548    163961.25200    0.00732         14.9601    0.0000
2015.5575    163961.25103    0.00711         14.2044    0.0000
2015.5603    163961.25254    0.00688         13.7301    0.0000
2015.5630    163961.25039    0.00719         14.7580    0.0000
2015.5658    163961.25240    0.00762         15.2914    0.0000
2015.5685    163961.25342    0.00725         14.6744    0.0000
2015.5712    163961.25329    0.00850         16.7443    0.0000
2015.5740    163961.25374    0.00662         13.4052    0.0000
2015.5767    163961.25396    0.00701         13.9149    0.0000
2015.5795    163961.25167    0.00687         13.5579    0.0000
2015.5822    163961.25295    0.00855         17.2212    0.0000
2015.5849    163961.25607    0.00872         17.8978    0.0000
2015.5877    163961.25827    0.00752         15.4440    0.0000
2015.5904    163961.25229    0.00686         13.6295    0.0000
2015.5931    163961.25268    0.00732         14.5523    0.0000
2015.5959    163961.25575    0.00715         14.5688    0.0000
2015.5986    163961.25242    0.00711         14.2610    0.0000
2015.6014    163961.25161    0.00751         15.1068    0.0000
2015.6041    163961.25118    0.00754         15.1707    0.0000
2015.6068    163961.25158    0.00780         15.1412    0.0000
2015.6096    163961.25161    0.00858         16.8824    0.0000
2015.6123    163961.24912    0.00782         15.8410    0.0000
2015.6151    163961.24834    0.00854         17.6659    0.0000
2015.6178    163961.25092    0.00819         16.6931    0.0000
2015.6205    163961.25078    0.00683         13.6560    0.0000
2015.6233    163961.24935    0.00714         14.1438    0.0000
2015.6260    163961.25212    0.00636         13.0008    0.0000
2015.6288    163961.25225    0.00663         13.3531    0.0000
2015.6315    163961.25172    0.00764         15.0183    0.0000
