# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2014.4534    247799.07720    0.00495         11.6238    0.0000
2014.4562    247799.07524    0.00566         12.6808    0.0000
2014.4589    247799.08152    0.00556         13.1734    0.0000
2014.4616    247799.07861    0.00576         13.7780    0.0000
2014.4644    247799.07708    0.00498         11.7433    0.0000
2014.4671    247799.07650    0.00514         12.1701    0.0000
2014.4699    247799.07384    0.00507         11.5895    0.0000
2014.4726    247799.07678    0.00483         11.2733    0.0000
2014.4753    247799.07763    0.00484         11.6363    0.0000
2014.4781    247799.07673    0.00541         12.9884    0.0000
2014.4808    247799.07998    0.00549         13.0693    0.0000
2014.4836    247799.07884    0.00537         12.9495    0.0000
2014.4863    247799.07830    0.00551         13.2827    0.0000
2014.4890    247799.07563    0.00482         11.3515    0.0000
2014.4918    247799.07608    0.00464         10.7127    0.0000
2014.4945    247799.07743    0.00491         11.1016    0.0000
2014.4973    247799.07744    0.00491         11.5695    0.0000
2014.5000    247799.07806    0.00525         12.3256    0.0000
2014.5027    247799.07769    0.00504         12.0955    0.0000
2014.5055    247799.07376    0.00569         12.8946    0.0000
2014.5082    247799.07568    0.00520         12.5759    0.0000
2014.5110    247799.07719    0.00455         10.8004    0.0000
2014.5137    247799.07574    0.00537         12.3434    0.0000
2014.5164    247799.07761    0.00493         11.5999    0.0000
2014.5192    247799.07830    0.00598         14.1351    0.0000
2014.5219    247799.07524    0.00498         11.7091    0.0000
2014.5247    247799.07750    0.00517         11.7538    0.0000
2014.5274    247799.07670    0.00521         12.6244    0.0000
2014.5301    247799.07738    0.00594         13.8153    0.0000
2014.5329    247799.07542    0.00542         12.8860    0.0000
2014.5356    247799.07611    0.00514         12.0915    0.0000
2014.5384    247799.07622    0.00565         13.5628    0.0000
2014.5411    247799.07860    0.00645         15.7261    0.0000
2014.5438    247799.07550    0.00493         11.6417    0.0000
2014.5466    247799.07381    0.00469         10.9898    0.0000
2014.5493    247799.07721    0.00469         11.3284    0.0000
2014.5521    247799.07413    0.00604         14.9428    0.0000
2014.5548    247799.07470    0.00632         15.4499    0.0000
2014.5575    247799.07592    0.00629         15.1942    0.0000
2014.5603    247799.07598    0.00530         12.2289    0.0000
2014.5630    247799.07392    0.00565         13.3967    0.0000
2014.5658    247799.07473    0.00547         12.8631    0.0000
2014.5685    247799.07615    0.00555         13.1714    0.0000
2014.5712    247799.07508    0.00574         13.0072    0.0000
2014.5740    247799.07775    0.00575         13.3649    0.0000
2014.5767    247799.07244    0.00624         14.8489    0.0000
2014.5795    247799.07693    0.00611         14.5957    0.0000
2014.5822    247799.07430    0.00551         12.6636    0.0000
2014.5849    247799.07269    0.00520         11.8724    0.0000
2014.5877    247799.07368    0.00688         16.5969    0.0000
2014.5904    247799.07268    0.00567         13.7609    0.0000
2014.5931    247799.07699    0.00563         13.2726    0.0000
2014.5959    247799.07267    0.00595         14.4114    0.0000
2014.5986    247799.07684    0.00557         13.3404    0.0000
2014.6014    247799.07659    0.00582         13.1685    0.0000
2014.6041    247799.07479    0.00520         12.2835    0.0000
2014.6068    247799.07341    0.00544         12.9224    0.0000
2014.6096    247799.07745    0.00514         11.8159    0.0000
2014.6123    247799.07584    0.00520         11.9096    0.0000
2014.6151    247799.07400    0.00532         12.5957    0.0000
2014.6178    247799.07242    0.00540         12.5997    0.0000
2014.6205    247799.07524    0.00442         10.4370    0.0000
2014.6233    247799.07562    0.00467         10.8433    0.0000
2014.6260    247799.07796    0.00509         11.5936    0.0000
2014.6288    247799.07663    0.00499         11.6687    0.0000
2014.6315    247799.07537    0.00527         12.4849    0.0000
2014.6342    247799.07494    0.00536         12.3194    0.0000
2014.6370    247799.07431    0.00476         11.0498    0.0000
2014.6397    247799.07542    0.00468         11.0831    0.0000
2014.6425    247799.07541    0.00504         11.9716    0.0000
2014.6452    247799.07528    0.00491         11.7378    0.0000
2014.6479    247799.07454    0.00478         11.0914    0.0000
2014.6507    247799.07476    0.00476         10.7943    0.0000
2014.6534    247799.07490    0.00494         11.7088    0.0000
2014.6562    247799.07880    0.00576         13.3380    0.0000
2014.6589    247799.07515    0.00494         11.2647    0.0000
2014.6616    247799.07296    0.00515         11.6413    0.0000
2014.6644    247799.07393    0.00554         12.7211    0.0000
2014.6671    247799.07686    0.00527         12.2409    0.0000
2014.6699    247799.07370    0.00526         11.9561    0.0000
2014.6726    247799.07307    0.00526         12.1907    0.0000
2014.6753    247799.07425    0.00538         12.5273    0.0000
2014.6781    247799.07567    0.00546         12.4138    0.0000
2014.6808    247799.07574    0.00470         10.8548    0.0000
2014.6836    247799.07810    0.00563         13.1062    0.0000
2014.6863    247799.07396    0.00509         11.9622    0.0000
2014.6890    247799.07331    0.00570         12.8663    0.0000
2014.6918    247799.07257    0.00561         12.5982    0.0000
2014.6945    247799.07286    0.00589         13.6290    0.0000
2014.6973    247799.07499    0.00576         13.3622    0.0000
2014.7000    247799.07309    0.00530         12.4182    0.0000
2014.7027    247799.07104    0.00557         12.5873    0.0000
2014.7055    247799.07288    0.00505         12.0518    0.0000
2014.7082    247799.07637    0.00536         12.5245    0.0000
2014.7110    247799.07467    0.00508         11.8959    0.0000
2014.7137    247799.07621    0.00486         11.5638    0.0000
2014.7164    247799.07349    0.00477         11.3572    0.0000
2014.7192    247799.07528    0.00590         13.8452    0.0000
2014.7219    247799.07497    0.00497         11.4095    0.0000
2014.7247    247799.07566    0.00504         11.5875    0.0000
2014.7274    247799.07444    0.00477         11.0320    0.0000
2014.7301    247799.07510    0.00527         12.1785    0.0000
2014.7329    247799.07512    0.00497         11.6474    0.0000
2014.7356    247799.07938    0.00515         12.0569    0.0000
2014.7384    247799.07713    0.00511         12.0789    0.0000
2014.7411    247799.07478    0.00442         10.6430    0.0000
2014.7438    247799.07391    0.00508         11.8512    0.0000
2014.7466    247799.07432    0.00529         11.7592    0.0000
2014.7493    247799.07547    0.00493         11.4626    0.0000
2014.7521    247799.07514    0.00513         12.0579    0.0000
2014.7548    247799.07700    0.00523         11.8252    0.0000
2014.7575    247799.07620    0.00527         12.1456    0.0000
2014.7603    247799.07266    0.00481         10.8915    0.0000
2014.7630    247799.07617    0.00459         10.5234    0.0000
2014.7658    247799.07593    0.00478         10.8250    0.0000
2014.7685    247799.07632    0.00461         10.5466    0.0000
2014.7712    247799.07626    0.00470         10.7719    0.0000
2014.7740    247799.07526    0.00460         10.7119    0.0000
2014.7767    247799.07674    0.00460         10.5456    0.0000
2014.7795    247799.07593    0.00437         10.2179    0.0000
2014.7822    247799.07539    0.00456         10.5149    0.0000
2014.7849    247799.07517    0.00447         10.3808    0.0000
2014.7877    247799.07722    0.00451         10.4091    0.0000
2014.7904    247799.07440    0.00428         10.1131    0.0000
2014.7931    247799.07624    0.00450         10.4554    0.0000
2014.7959    247799.07615    0.00504         11.7922    0.0000
2014.7986    247799.07496    0.00465         10.8477    0.0000
2014.8014    247799.07459    0.00479         11.1725    0.0000
2014.8041    247799.07518    0.00478         11.1457    0.0000
2014.8068    247799.07629    0.00429         10.1750    0.0000
2014.8096    247799.07482    0.00494         11.3218    0.0000
2014.8123    247799.07735    0.00439          9.9812    0.0000
2014.8151    247799.07521    0.00461         10.5439    0.0000
2014.8178    247799.07420    0.00446         10.3525    0.0000
2014.8205    247799.07634    0.00477         10.6635    0.0000
2014.8233    247799.07522    0.00418          9.7748    0.0000
2014.8260    247799.07543    0.00445         10.2401    0.0000
2014.8288    247799.07539    0.00403          9.5117    0.0000
2014.8315    247799.07476    0.00432         10.0122    0.0000
2014.8342    247799.07486    0.00465         10.4596    0.0000
2014.8370    247799.07603    0.00440         10.0696    0.0000
2014.8397    247799.07535    0.00426         10.0977    0.0000
2014.8425    247799.07671    0.00451         10.4956    0.0000
2014.8452    247799.07571    0.00414          9.8153    0.0000
2014.8479    247799.07601    0.00463         10.4729    0.0000
2014.8507    247799.07537    0.00417          9.7626    0.0000
2014.8534    247799.07616    0.00411          9.2278    0.0000
2014.8562    247799.07598    0.00383          8.9309    0.0000
2014.8589    247799.07548    0.00407          9.3056    0.0000
2014.8616    247799.07618    0.00383          8.9451    0.0000
2014.8644    247799.07561    0.00477         10.6846    0.0000
2014.8671    247799.07438    0.00411          9.5960    0.0000
2014.8699    247799.07694    0.00408          9.6555    0.0000
2014.8726    247799.07469    0.00433          9.8260    0.0000
2014.8753    247799.07597    0.00406          9.4253    0.0000
2014.8781    247799.07497    0.00407          9.1166    0.0000
2014.8808    247799.07589    0.00420          9.7017    0.0000
2014.8836    247799.07582    0.00395          9.0565    0.0000
2014.8863    247799.07587    0.00437         10.0376    0.0000
2014.8890    247799.07595    0.00395          8.9960    0.0000
2014.8918    247799.07360    0.00424          9.4470    0.0000
2014.8945    247799.07352    0.00440          9.8264    0.0000
2014.8973    247799.07457    0.00412          9.3668    0.0000
2014.9000    247799.07408    0.00403          9.1321    0.0000
2014.9027    247799.07428    0.00451          9.9773    0.0000
2014.9055    247799.07517    0.00406          9.3005    0.0000
2014.9082    247799.07325    0.00393          9.0761    0.0000
2014.9110    247799.07464    0.00402          9.0797    0.0000
2014.9137    247799.07277    0.00410          9.2047    0.0000
2014.9164    247799.07466    0.00376          8.7215    0.0000
2014.9192    247799.07286    0.00404          8.9658    0.0000
2014.9219    247799.07272    0.00449          9.8195    0.0000
2014.9247    247799.07378    0.00407          9.3188    0.0000
2014.9274    247799.07322    0.00396          8.8935    0.0000
2014.9301    247799.07267    0.00397          8.9539    0.0000
2014.9329    247799.07337    0.00394          8.8660    0.0000
2014.9356    247799.07410    0.00358          8.0715    0.0000
2014.9384    247799.07177    0.00393          9.0134    0.0000
2014.9411    247799.07359    0.00412          9.1858    0.0000
2014.9438    247799.07507    0.00390          8.8301    0.0000
2014.9466    247799.07398    0.00387          8.7076    0.0000
2014.9493    247799.07428    0.00398          8.9878    0.0000
2014.9521    247799.07345    0.00433          9.8034    0.0000
2014.9548    247799.07443    0.00412          9.2162    0.0000
2014.9575    247799.07347    0.00396          8.8530    0.0000
2014.9603    247799.07423    0.00388          8.7979    0.0000
2014.9630    247799.07283    0.00383          8.5062    0.0000
2014.9658    247799.07374    0.00419          9.4689    0.0000
2014.9685    247799.07225    0.00385          8.6210    0.0000
2014.9712    247799.07328    0.00406          9.0505    0.0000
2014.9740    247799.07219    0.00372          8.3901    0.0000
2014.9767    247799.07160    0.00378          8.5579    0.0000
2014.9795    247799.07414    0.00382          8.6187    0.0000
2014.9822    247799.07307    0.00395          8.9909    0.0000
2014.9849    247799.07252    0.00371          8.2365    0.0000
2014.9877    247799.07079    0.00408          8.9287    0.0000
2014.9904    247799.07277    0.00388          8.8114    0.0000
2014.9931    247799.07252    0.00404          8.9831    0.0000
2014.9959    247799.07408    0.00357          7.9964    0.0000
