# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20131113	2013.8671	0.04631904334	-0.6038195744	-1.490177506	274.3865727
20131114	2013.8699	0.6681186492	-0.388557934	-0.08523518149	329.8189908
20131115	2013.8726	2.091267908	-0.1376137943	-0.08974931753	356.2351364
20131116	2013.8753	1.149528389	0.245938962	-0.9883694033	12.07623959
20131117	2013.8781	1.012344731	0.3506407682	-0.854109266	19.10429426
20131118	2013.8808	-0.2124581691	0.5988692016	-0.7240649613	109.5329325
20131119	2013.8836	1.304142796	0.734504047	-0.674500521	29.38857253
20131120	2013.8863	1.405924278	0.4137959271	-0.4431680042	16.40037166
20131121	2013.8890	0.4345878647	1.077962221	-0.1286588762	68.04283391
20131122	2013.8918	0.250262713	1.195664498	0.1537293385	78.1781741
20131123	2013.8945	0.03188478387	1.364966487	-2.40281321	88.66184892
20131124	2013.8973	0.7041882453	1.506736387	-0.255869677	64.9504965
20131125	2013.9000	-0.2823309155	1.661271444	-0.1066460947	99.64518835
20131126	2013.9027	-1.529738477	1.030017765	-1.885418021	146.0464618
20131127	2013.9055	-0.3681102543	1.105530073	-1.414843069	108.4163
20131128	2013.9082	-0.4952301685	1.410352178	1.865750696	109.3481822
20131129	2013.9110	-0.6512200557	1.40475098	0.4676959205	114.8716837
20131130	2013.9137	-0.687700208	1.103328859	0.6230537592	121.9351125
20131201	2013.9164	-0.7965687541	1.300310381	4.282999616	121.4915913
20131202	2013.9192	-0.8672541271	1.08795029	1.906315551	128.5599255
20131203	2013.9219	-0.9223495983	1.065313072	1.048269569	130.8860614
20131204	2013.9247	-0.493471268	1.032176464	1.10032272	115.5519077
20131205	2013.9274	-1.424706362	0.9890099367	1.223081767	145.2321945
20131206	2013.9301	0.1579923888	0.8998443954	1.147577114	80.04165506
20131207	2013.9329	0.09297464961	0.8880026417	1.318353598	84.02285954
20131208	2013.9356	-0.01682146863	0.09808750907	1.321812438	99.73124827
20131209	2013.9384	-0.9039694448	1.279025412	1.494032831	125.2513041
20131210	2013.9411	-0.8125816253	0.1987977188	1.225250268	166.2526438
20131211	2013.9438	-0.7992508943	0.7285582655	1.126593454	137.6492199
20131212	2013.9466	-0.3892692677	0.9895882359	1.00010599	111.4729341
20131213	2013.9493	-0.5333537501	0.4303281394	1.430934936	141.1022177
20131214	2013.9521	-0.8320269716	0.3562462201	-0.04819034465	156.8210046
20131215	2013.9548	-0.2606327782	0.2871598051	-0.7836690324	132.2275997
20131216	2013.9575	-0.08059141994	0.2250440051	-1.371085679	109.7031594
20131217	2013.9603	0.0530814691	0.1637559559	-1.732605436	72.03990575
20131218	2013.9630	-0.2127857359	0.1711947519	-2.06821639	141.1819122
20131219	2013.9658	-0.2294652432	0.09987291632	-2.300149061	156.4793004
20131220	2013.9685	-0.8747922172	0.0819736007	-2.500751667	174.6466532
20131221	2013.9712	-0.9377336195	-1.279667271	-2.955595698	233.7662297
20131222	2013.9740	-1.7026216	0.004728991316	-2.882995661	179.8408627
20131223	2013.9767	-1.061798525	0.06133806956	-2.82127295	176.6938069
20131224	2013.9795	-1.123867261	0.05154090527	-3.049734946	177.3742373
20131225	2013.9822	-0.4764649643	0.03331468447	-3.104461232	176.000358
20131226	2013.9849	-1.433725087	2.278165495	-2.989041108	122.1835681
20131227	2013.9877	-1.530687398	-0.06463902839	-1.08569834	182.4180929
20131228	2013.9904	-1.582513535	-0.1731798087	-2.287307067	186.2452198
20131229	2013.9932	-1.734868218	-0.2486061906	-1.220522673	188.1549534
20131230	2013.9959	-1.934115926	-0.7236147998	-1.213510179	200.5124351
20131231	2013.9986	-1.035985862	-0.4647049494	-0.4283433293	204.1592405
20140101	2014.0014	-1.026833018	-1.050044123	0.1006242188	225.6403089
20140102	2014.0041	-0.9095947132	0.11912809	0.6589205417	172.5385361
20140103	2014.0068	-0.5838950549	-1.561445042	-0.01301742484	249.4969521
20140104	2014.0096	-0.3775143415	-0.9304718171	-1.243241852	247.9164462
20140105	2014.0123	-0.2714343648	-1.101893389	-1.270768284	256.1615897
20140106	2014.0151	-0.03304418286	-1.00683861	-2.932776363	268.1202421
