# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130212	2013.1164	-0.4883522385	-0.3247481371	0.7206200114	213.6234098
20130213	2013.1192	-0.4822561189	-0.446076579	0.6072883039	222.7681639
20130214	2013.1219	-0.4779576961	-0.4092004831	0.5463355344	220.5682777
20130215	2013.1247	-0.4776096907	-0.4357083989	0.3726973053	222.3732208
20130216	2013.1274	-0.4750882109	-0.2444155299	0.3200122371	207.2241654
20130217	2013.1301	-0.4751853307	-0.02373712339	0.1197232035	182.859742
20130218	2013.1329	-0.469302194	0.2229553867	0.1074193597	154.5886118
20130219	2013.1356	-0.4618587301	0.2739654296	-0.1120549238	149.3244234
20130220	2013.1384	-0.4331883972	0.4467621721	-0.112510683	134.1162477
20130221	2013.1411	-0.389361592	0.4814633853	-0.359814264	128.9626229
20130222	2013.1438	-0.3217184241	0.6319629738	-0.3753114494	116.9796417
20130223	2013.1466	-0.2424922302	0.6158750116	-0.6623989355	111.4913509
20130224	2013.1493	-0.1423358218	0.7135757075	-0.6876556201	101.2806438
20130225	2013.1521	-0.03389712625	0.6339441159	-0.9723092339	93.06070278
20130226	2013.1548	0.08996549487	0.6623672225	-0.9395512843	82.26517964
20130227	2013.1575	0.2196972446	0.4850662625	-1.158459827	65.6331757
20130228	2013.1603	0.3583563541	0.4202987651	-0.9986089434	49.54833018
20130301	2013.1630	0.4963867944	0.1836369868	-1.11718841	20.30182106
20130302	2013.1658	0.6306559402	0.06599668898	-0.8470583447	5.974126615
20130303	2013.1685	0.7596239277	-0.2032787347	-0.9011939543	345.0184313
20130304	2013.1712	0.87810562	-0.3454713609	-0.5827134233	338.5239332
20130305	2013.1740	0.9837441312	-0.6218591616	-0.6017598831	327.7015839
20130306	2013.1767	1.072380574	-0.7606324829	-0.6064666271	324.652173
20130307	2013.1795	1.140327077	-1.007352263	-0.624806129	318.5429787
20130308	2013.1822	1.185671789	-1.10970586	-0.9884237621	316.8955221
20130309	2013.1849	1.211992787	-1.303843862	-0.746114529	312.9091081
20130310	2013.1877	1.214596502	-1.341800373	-0.2803435717	312.1513661
20130311	2013.1904	1.187201371	-1.464029922	0.1284142784	309.0390566
20130312	2013.1932	1.120156371	-1.393694962	0.6964647923	308.7899323
20130313	2013.1959	1.004784536	-1.417406349	1.102055624	305.3324289
20130314	2013.1986	0.8194917585	-1.412740751	1.551325461	300.1168322
20130315	2013.2014	0.5872947698	-1.500854196	1.818695178	291.3707546
20130316	2013.2041	0.3278664071	-1.484771481	1.98639224	282.4521938
20130317	2013.2068	0.06920124916	-1.514881313	1.970063288	272.6155085
20130318	2013.2096	-0.1427456268	-1.437494564	1.716439529	264.3290242
20130319	2013.2123	-0.3240457183	-1.398420734	1.291467247	256.9535307
20130320	2013.2151	-0.456044055	-1.267638822	0.7584542317	250.2133654
20130321	2013.2178	-0.5484438774	-1.173285771	0.2026633317	244.9466051
20130322	2013.2205	-0.575380638	-1.019108735	-0.2759774873	240.5512749
20130323	2013.2233	-0.5682704293	-0.8973762888	-0.6237131534	237.6556502
20130324	2013.2260	-0.4799563228	-0.7552860201	-0.953134508	237.5655515
20130325	2013.2288	-0.3750037899	-0.6423667849	-1.2404563	239.7242784
20130326	2013.2315	-0.1849574145	-0.5288419357	-0.655497416	250.7232033
20130327	2013.2342	0.00134568447	-0.4390864269	-0.6275022302	270.175596
20130328	2013.2370	0.2795417353	-0.3542425621	-0.3156884418	308.2778611
20130329	2013.2397	0.567298796	-0.2885388884	-0.3465507779	333.0412512
