# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130323	2013.2233	-1.710125699	-0.2110654735	1.604898457	187.0359226
20130324	2013.2260	-1.689067697	-0.2935536646	1.254777557	189.8593126
20130325	2013.2288	-1.635203416	-0.3994085737	0.9113942278	193.7260904
20130326	2013.2315	-1.553896193	-0.5146213407	0.5826276928	198.3239044
20130327	2013.2342	-1.450333975	-0.6229392338	0.2750433471	203.2442164
20130328	2013.2370	-1.329670024	-0.7071956476	-0.006662856728	208.006636
20130329	2013.2397	-1.197299368	-0.7507624287	-0.2601599523	212.0896262
20130330	2013.2425	-1.059186016	-0.7390305674	-0.4858046687	214.9048088
20130331	2013.2452	-0.9221411416	-0.6608156723	-0.6866769175	215.6257667
20130401	2013.2479	-0.7939543781	-0.5095790337	-0.8682408045	212.6933245
20130402	2013.2507	-0.6832985835	-0.2843522356	-1.037609511	202.5944601
20130403	2013.2534	-0.5993632882	0.009740990654	-1.202488572	179.0688977
20130404	2013.2562	-0.551222394	0.3614521386	-1.369966855	146.7460091
20130405	2013.2589	-0.5469986323	0.7539140925	-1.545375657	125.962576
