# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130312	2013.1932	0.9722910297	-1.99083064	0.6069390451	296.0301709
20130313	2013.1959	0.8168140624	-1.95255838	0.8205386463	292.7010289
20130314	2013.1986	0.6438292485	-1.869569199	0.9816277516	289.0023274
20130315	2013.2014	0.4592675431	-1.751135212	1.089166809	284.6958924
20130316	2013.2041	0.2704250066	-1.607866386	1.144852099	279.5471521
20130317	2013.2068	0.08571775582	-1.45076011	1.15261799	273.381374
20130318	2013.2096	-0.08581400743	-1.290254762	1.118008617	266.1948989
20130319	2013.2123	-0.235207705	-1.135380452	1.047527468	258.2960459
20130320	2013.2151	-0.3543966006	-0.9930819086	0.9480714134	250.3602746
20130321	2013.2178	-0.4370338086	-0.867768248	0.8265427879	243.2688201
20130322	2013.2205	-0.4792096538	-0.7611251064	0.6897026808	237.8051968
20130323	2013.2233	-0.4799600918	-0.6722048186	0.544279168	234.4728331
20130324	2013.2260	-0.4414840574	-0.5977864173	0.3972847127	233.552967
20130325	2013.2288	-0.3690215253	-0.5329687469	0.2564427867	235.3017099
20130326	2013.2315	-0.2703919444	-0.4719307511	0.1305883726	240.1895192
20130327	2013.2342	-0.1552458866	-0.4087683204	0.02989751276	249.2037523
20130328	2013.2370	-0.03412805096	-0.3383029986	-0.0341826897	264.2394827
20130329	2013.2397	0.08252293833	-0.2567607035	-0.04939358302	287.8174149
20130330	2013.2425	0.185308632	-0.1622403615	-0.003541509894	318.797389
20130331	2013.2452	0.2666301465	-0.05492737988	0.114268448	348.359576
