#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2015.4589     -1.14     -4.75     3.8576     5.5448
2015.4616     -3.15     0.23     3.6837     5.4101
2015.4644     -1.13     -1.96     3.3313     4.7303
2015.4671     -0.26     -4.69     3.4382     5.1079
2015.4699     -3.04     0.80     3.6832     5.4070
2015.4726     -2.40     0.91     3.5429     5.2214
2015.4753     -3.27     -0.03     3.6837     5.4104
2015.4781     -3.59     -0.08     3.8203     5.5952
2015.4808     -4.13     0.72     3.2316     4.6407
2015.4836     -1.73     1.21     3.7572     5.5085
2015.4863     -1.88     -1.79     3.7095     5.4916
2015.4890     -7.24     0.30     3.7686     5.5224
2015.4918     -3.94     0.25     3.8897     5.5788
2015.4945     -4.44     -3.30     3.5431     5.2215
2015.4973     -0.59     -1.62     3.6664     5.3382
2015.5000     -1.14     -1.38     3.4345     4.9730
2015.5027     -2.87     -0.18     3.6099     5.2522
2015.5055     -0.72     -2.13     3.0644     4.4249
2015.5082     -1.43     -2.63     3.4403     4.9801
2015.5110     -2.27     0.86     3.5612     5.2962
2015.5137     -5.45     -0.80     4.6171     6.6808
2015.5164     -3.21     -2.71     3.7808     5.5256
2015.5192     -1.82     -0.53     3.7259     5.4623
2015.5219     -0.46     -2.22     3.8919     5.6906
2015.5247     -0.90     -2.26     3.7524     5.5051
2015.5274     -4.06     -0.30     3.9493     5.6972
2015.5301     -2.47     2.21     4.0597     5.9013
2015.5329     -3.97     1.42     3.5358     5.1629
2015.5356     -1.88     -2.07     3.5056     5.0688
2015.5384     -2.03     -7.04     3.6650     5.3365
2015.5411     -0.05     -6.34     3.4237     4.9100
2015.5438     -2.10     -0.41     4.0654     5.9686
2015.5466     0.22     -0.83     3.8141     5.4924
2015.5493     -3.20     -3.02     4.6854     6.7507
2015.5521     -2.37     -0.29     3.0856     4.5039
2015.5548     -2.09     -2.67     3.5579     5.0884
2015.5575     0.20     -1.34     3.2041     4.6134
2015.5603     -1.57     -2.85     3.5816     5.1689
2015.5630     -3.37     1.91     3.6804     5.4083
2015.5658     -2.10     0.99     3.8568     5.5393
2015.5685     -0.17     -1.25     3.5579     5.0884
2015.5712     -1.77     0.18     4.1954     6.1468
2015.5740     -1.06     0.68     4.0746     6.0376
2015.5767     0.40     -4.36     4.2793     6.3125
2015.5795     -3.24     -0.09     3.7808     5.5256
2015.5822     2.77     -1.84     4.2076     6.0633
2015.5849     -4.18     -7.86     4.3137     6.2571
2015.5877     -0.41     -4.60     4.2371     6.1036
2015.5904     -0.94     -3.29     3.7382     5.4291
2015.5932     -1.06     -1.87     4.1500     5.9845
2015.5959     -0.35     -1.94     4.9155     6.9590
2015.5986     -1.65     0.45     3.7068     5.2891
2015.6014     -2.23     -1.21     3.6733     5.3501
2015.6041     -0.63     -1.54     3.1711     4.6697
2015.6068     -1.95     0.07     3.2243     4.6881
2015.6096     -0.98     -0.10     4.3516     6.2047
2015.6123     -1.68     1.93     3.7157     5.3503
2015.6151     -2.30     0.38     4.6078     6.6021
2015.6178     -4.79     -0.74     3.6251     5.1334
2015.6205     -2.31     -1.85     3.7889     5.4475
2015.6233     -3.09     -8.34     3.6292     5.1852
2015.6260     -2.93     -7.88     3.6283     5.3881
2015.6288     -0.21     -2.58     3.4381     4.9301
2015.6315     -1.41     -1.27     3.5360     5.1181
2015.6342     -3.02     -2.34     3.5745     5.1624
2015.6370     -0.47     -0.79     3.5468     5.0199
2015.6397     -0.39     -0.45     3.3457     4.8029
2015.6425     0.95     -2.37     3.6863     5.2067
2015.6452     -0.90     0.54     3.2654     4.6426
2015.6479     -0.39     -5.76     3.4638     5.0759
2015.6507     -1.72     -2.48     3.0688     4.4328
2015.6534     -1.02     -5.05     3.5766     5.1156
2015.6562     -1.84     -3.01     3.7677     5.3673
2015.6589     -2.17     -2.48     3.2645     4.6409
2015.6616     -0.74     -6.59     3.8305     5.5597
2015.6644     -1.50     1.20     3.8568     5.5393
2015.6671     -2.61     -2.22     3.4572     5.0506
2015.6699     -1.81     -2.82     3.2357     4.6583
2015.6726     -1.84     -2.73     3.5400     5.2178
2015.6753     -1.75     -0.98     3.1773     4.6387
2015.6781     -3.23     -6.87     3.5353     5.1187
2015.6808     -3.19     -3.03     2.9683     4.1957
2015.6836     -3.42     -6.11     3.3600     4.8234
2015.6863     -1.33     -4.29     3.0601     4.3672
2015.6890     -2.39     -4.17     3.2525     4.7260
2015.6918     -2.00     -5.41     3.2363     4.6586
2015.6945     -2.63     1.19     3.6453     5.2566
2015.6973     -1.68     -4.83     3.5582     5.2957
2015.7000     -1.74     -6.35     3.2653     4.6412
2015.7027     -4.19     -4.19     3.2972     4.7413
2015.7055     -1.97     -3.52     3.2169     4.6234
2015.7082     -1.90     -2.58     2.9454     4.3154
2015.7110     -0.91     -3.65     3.2392     4.7203
2015.7137     -3.22     0.14     3.2197     4.6365
2015.7164     -3.82     -2.86     3.2932     4.7835
2015.7192     -2.15     -3.65     3.3965     4.9341
2015.7219     -1.47     -0.55     3.4321     5.1278
2015.7247     -3.61     -0.86     3.4171     5.1053
2015.7274     -1.16     -6.11     3.2567     4.7458
2015.7301     -3.31     -4.71     3.6662     5.3393
2015.7329     -2.21     -5.18     3.3955     4.9320
2015.7356     -3.14     -7.36     3.4151     5.0586
2015.7384     -2.67     -6.57     3.3006     4.7918
2015.7411     -0.52     -4.06     3.4531     4.9951
2015.7438     -1.14     -4.48     3.1569     4.5532
2015.7466     -6.47     2.32     3.5647     5.0975
2015.7493     -3.99     0.91     3.3000     4.7931
2015.7521     -3.63     -0.81     3.8104     5.4129
2015.7548     -2.25     -2.27     3.2165     4.5744
2015.7575     -2.26     -0.57     2.8602     4.1474
2015.7603     -3.21     0.38     3.0459     4.3477
2015.7630     -4.42     -2.79     2.9274     4.2441
2015.7658     -1.92     -6.47     3.6185     5.1709
2015.7685     0.48     -2.89     3.6224     5.1192
2015.7712     -1.22     -3.98     3.2929     4.7822
2015.7740     -1.99     -1.80     3.1429     4.5336
2015.7767     -0.14     -4.43     3.4248     4.9104
2015.7795     -2.14     -3.11     3.1436     4.5338
2015.7822     -3.37     -3.70     2.9592     4.1780
2015.7849     -3.09     -2.73     2.9652     4.1840
2015.7877     -3.41     -1.64     2.8586     4.0945
2015.7904     -1.93     -4.20     3.6095     5.1028
2015.7932     -2.03     -1.98     3.5159     5.0823
2015.7959     -4.30     -4.50     3.2552     4.7872
2015.7986     -3.31     -2.74     3.0758     4.4347
2015.8014     -0.50     -2.70     3.0758     4.4338
2015.8041     -3.04     -2.55     3.1905     4.5415
2015.8068     -1.54     -5.15     2.9097     4.1654
2015.8096     -3.06     -3.64     3.1414     4.5245
2015.8123     -1.28     -5.54     3.2046     4.6135
2015.8151     -3.43     -5.23     3.2257     4.6923
2015.8178     -2.68     -5.15     3.0857     4.5102
2015.8205     -1.86     -6.05     3.1577     4.4943
2015.8233     -4.00     -2.43     3.0992     4.5751
2015.8260     -3.67     -4.64     3.2720     4.8094
2015.8288     -2.42     -2.97     2.9980     4.2818
2015.8315     -3.93     -3.44     2.9844     4.2642
2015.8342     -3.42     -2.18     3.1227     4.4041
2015.8370     -3.26     -1.17     2.8095     3.9273
2015.8397     -2.92     -2.29     3.1597     4.6033
2015.8425     -2.01     -4.84     3.0126     4.4102
2015.8452     -1.25     -1.68     2.9640     4.3972
2015.8479     -2.11     -2.62     2.7033     3.8878
2015.8507     -3.32     -3.82     3.0031     4.3457
2015.8534     -2.99     -0.17     2.9600     4.1828
2015.8562     -3.02     -4.01     2.7030     3.8865
2015.8589     -2.30     -2.72     3.2050     4.6137
2015.8616     -3.44     -5.22     2.9384     4.2019
2015.8644     -1.38     -5.27     2.7820     4.0469
2015.8671     -1.50     -4.43     2.7717     3.9889
2015.8699     -2.55     -4.89     2.7685     3.9753
2015.8726     -3.24     -4.02     2.9256     4.2361
2015.8753     -2.48     -3.95     2.9835     4.2630
2015.8781     -1.27     -4.15     3.1381     4.4709
2015.8808     -0.40     -3.22     2.9446     4.3151
2015.8836     -4.45     -3.55     3.1780     4.6405
2015.8863     -3.12     -1.80     2.7232     3.9713
2015.8890     -2.34     -2.89     2.9094     4.1641
2015.8918     -1.97     -5.22     3.1041     4.5840
2015.8945     -2.76     -3.53     2.8278     4.0076
2015.8973     -1.53     -4.90     2.6668     3.9513
2015.9000     -3.28     -4.49     2.6280     3.7887
2015.9027     -2.10     -5.45     2.8531     4.1398
2015.9055     -2.56     -4.87     2.7033     3.8874
2015.9082     -1.52     -4.10     2.8601     4.1461
2015.9110     -2.74     -1.62     2.8359     4.0670
2015.9137     -2.56     -7.13     2.8629     4.1577
2015.9164     -0.70     -6.42     3.0668     4.4251
2015.9192     -0.45     -2.25     2.9844     4.2633
2015.9219     -2.90     -3.75     2.9260     4.2363
2015.9247     -2.59     -4.25     2.9261     4.2375
2015.9274     -1.48     -5.31     2.9260     4.2363
2015.9301     -3.48     -2.31     2.9765     4.2534
2015.9329     -2.57     -3.16     3.0392     4.4984
2015.9356     -3.40     -2.24     3.1417     4.5315
2015.9384     -4.26     -3.17     2.7649     3.9254
2015.9411     -1.77     -4.87     2.8435     4.0757
2015.9438     -4.18     -2.82     3.2071     4.6139
2015.9466     -3.48     -2.02     2.8623     4.1567
2015.9493     -2.35     -2.59     2.9043     4.1113
2015.9521     -3.27     -3.67     3.1527     4.5947
2015.9548     -1.89     -1.76     2.8420     4.0684
2015.9575     -3.23     -1.24     2.9397     4.2604
2015.9603     -1.76     -3.49     2.6401     3.8023
2015.9630     -2.52     -4.97     2.9448     4.3152
2015.9658     -2.07     -3.57     2.8713     4.2162
2015.9685     -2.25     -5.38     2.8043     4.1267
2015.9712     -1.61     -8.07     2.8602     4.1462
2015.9740     -1.95     -3.03     2.8793     4.2281
2015.9767     -2.20     -2.13     2.9356     4.3585
2015.9795     -1.43     -2.34     2.7193     3.9566
2015.9822     -0.43     -4.83     2.8042     4.1266
2015.9849     -2.50     -2.78     2.6113     3.7170
2015.9877     -2.25     -3.11     2.7821     4.0454
2015.9904     -2.92     -3.41     2.6472     3.8690
2015.9932     -0.65     -3.15     2.4687     3.5188
2015.9959     -1.60     -1.09     2.5795     3.7692
2015.9986     -2.20     -3.52     2.6670     3.9506
2016.0014     -1.97     -2.12     2.5639     3.7015
2016.0041     -3.78     -1.29     2.9302     4.3975
2016.0068     -2.46     -2.33     2.7683     3.9753
2016.0096     -1.91     -2.83     2.8135     4.0781
2016.0123     -2.12     -1.75     2.9092     4.1652
2016.0150     -2.55     -2.37     2.7126     3.9509
2016.0178     -3.21     -1.01     2.9623     4.3893
2016.0205     -1.40     -2.14     2.6415     3.8581
2016.0232     -3.12     -0.97     2.8587     4.0958
2016.0260     -2.33     -2.63     2.7491     4.1044
2016.0287     -2.39     -1.93     2.5827     3.7834
2016.0314     -4.04     -2.05     2.6273     3.7857
2016.0342     -3.05     -2.26     2.9811     4.4687
2016.0369     -2.66     -2.11     2.6100     3.7089
2016.0396     -3.94     -0.89     2.5794     3.7692
2016.0423     -2.88     -2.11     2.8897     4.2920
2016.0451     -1.18     -4.10     2.9262     4.2409
2016.0478     -1.92     -1.42     2.7854     4.0475
2016.0505     -1.55     -1.77     2.8795     4.2281
2016.0533     -2.72     -1.39     3.0955     4.5169
2016.0560     -0.43     -4.00     2.6452     3.8600
2016.0587     -0.86     -0.96     2.7036     3.8888
2016.0615     -1.86     -4.10     2.6813     4.0110
2016.0642     -2.65     -2.96     2.5545     3.6892
2016.0669     -0.87     -2.32     2.4878     3.5994
2016.0697     -1.20     -1.22     2.9384     4.1998
2016.0724     -0.74     -3.77     2.8959     4.2968
2016.0751     -0.78     -2.27     2.9453     4.3167
2016.0779     -0.99     -2.88     2.6636     3.9393
2016.0806     -0.83     -4.13     2.8563     4.3108
2016.0833     -1.27     -2.75     2.5990     3.8506
2016.0861     -1.27     -2.18     2.5233     3.7498
2016.0888     -1.58     -2.83     2.6596     3.9326
2016.0915     -0.58     -3.63     2.6452     3.8600
2016.0943     -0.98     -3.17     2.7999     4.1212
2016.0970     -2.68     -3.45     2.7307     4.0281
2016.0997     0.06     -1.83     2.7187     3.9071
2016.1025     -1.03     -3.33     2.6948     3.8768
2016.1052     -0.41     -2.63     2.6753     3.9529
2016.1079     -1.57     -1.45     2.8907     4.2968
2016.1107     -0.64     -2.90     2.8829     4.2414
2016.1134     -1.25     -1.96     3.1886     4.7468
2016.1161     -0.37     -3.02     2.7686     3.9765
2016.1189     -0.51     -4.92     2.8710     4.2171
2016.1216     -1.92     -1.98     2.9137     4.3296
2016.1243     -2.03     0.84     2.9618     4.3870
2016.1270     -2.14     -1.99     2.7122     3.9515
2016.1298     -1.53     -1.55     2.9617     4.3870
2016.1325     -1.13     -3.38     2.8714     4.2172
2016.1352     -1.62     -1.32     2.8790     4.2267
2016.1380     -1.51     -2.43     2.9961     4.4986
2016.1407     -1.99     -4.33     3.0298     4.4806
2016.1434     -2.96     -3.05     2.9054     4.1588
2016.1462     -1.92     -3.93     3.0122     4.4060
2016.1489     -1.59     -4.48     2.5794     3.7692
2016.1516     -0.17     -3.78     2.7123     3.9508
2016.1544     0.01     -2.56     3.1318     4.6691
2016.1571     -1.66     -3.45     3.1597     4.8106
2016.1598     -1.28     -2.72     2.8043     4.1267
2016.1626     -1.13     -3.08     3.2135     4.7312
2016.1653     -1.14     -2.51     2.8783     4.1807
2016.1680     -2.59     -0.02     2.8341     4.1649
2016.1708     -0.83     -0.47     2.9754     4.4120
2016.1735     -1.31     -3.20     3.0191     4.4149
2016.1762     -2.46     -2.04     3.0851     4.5027
2016.1790     -1.04     -3.33     3.3764     4.8943
2016.1817     -1.04     -1.34     3.2945     4.7853
2016.1844     -2.04     -6.17     3.0128     4.4102
2016.1872     -2.59     -5.92     3.1118     4.5861
2016.1899     -1.47     -3.92     2.8437     4.0758
2016.1926     -1.11     0.50     3.0853     4.5038
2016.1954     -2.56     -3.76     3.3294     4.9355
2016.1981     0.09     -6.40     2.9717     4.3970
2016.2008     -1.31     -3.76     2.8626     4.1589
2016.2036     -4.78     -0.49     3.0633     4.4233
2016.2063     -1.43     -2.34     3.1571     4.5541
2016.2090     -1.98     0.43     2.9944     4.3323
2016.2117     -0.49     -4.13     3.6731     5.3397
2016.2145     -1.63     -3.82     3.1597     4.6033
2016.2172     -3.82     -3.43     3.0856     4.5039
2016.2199     -4.61     -2.60     3.0667     4.4251
2016.2227     -3.80     -3.75     3.0199     4.4151
2016.2254     -1.73     -3.28     2.9938     4.3287
2016.2281     -1.02     -3.07     2.9200     4.3536
2016.2309     -2.76     -2.98     2.9404     4.2628
2016.2336     -3.57     -0.96     2.9446     4.3151
2016.2363     -0.19     -0.65     2.9048     4.1115
2016.2391     -1.92     -2.82     2.9940     4.3310
2016.2418     -3.66     -2.70     3.1771     4.6763
2016.2445     -4.00     0.39     3.0185     4.3078
2016.2473     -2.56     -0.39     3.1918     4.6433
2016.2500     -2.97     0.36     3.1784     4.5826
2016.2527     -3.17     -2.81     2.9094     4.1653
2016.2555     -2.30     -0.19     3.1180     4.5614
2016.2582     -3.30     -2.75     3.2069     4.6138
2016.2609     -3.29     -4.75     3.5623     5.0963
2016.2637     -3.46     -1.51     3.2363     4.6610
2016.2664     -3.49     -0.33     3.1414     4.5235
2016.2691     -2.29     0.07     2.9092     4.1640
2016.2719     -0.86     -2.07     3.1383     4.4696
2016.2746     -2.42     -0.74     3.4892     5.1463
2016.2773     -4.25     -0.39     3.3316     4.8318
2016.2801     -2.80     -1.19     3.2199     4.6380
2016.2828     -4.02     -2.65     3.0797     4.4502
2016.2855     -4.55     -1.06     3.3808     4.9529
2016.2883     -1.66     -4.01     3.7575     5.5087
2016.2910     -6.71     -2.71     3.6292     5.3341
2016.2937     -2.35     -1.46     3.3984     4.8222
2016.2964     -3.02     -2.05     3.3002     4.7917
2016.2992     -3.67     -0.71     3.5159     5.0326
2016.3019     -1.80     -3.97     3.6662     5.3378
2016.3046     -3.19     -1.62     3.2372     4.6613
2016.3074     -2.64     -0.76     3.1433     4.5337
2016.3101     -2.20     -2.11     3.2361     4.7061
2016.3128     -1.53     -4.07     3.1572     4.5533
2016.3156     -3.62     -2.25     3.7100     5.3965
2016.3183     -4.19     -2.79     3.3873     4.7505
2016.3210     -4.20     -2.20     3.1242     4.4515
2016.3238     -3.60     -3.13     3.2361     4.7061
2016.3265     -4.73     -0.90     3.3760     4.8926
2016.3292     -5.39     -4.86     3.5006     5.0124
2016.3320     -5.04     -2.65     3.6218     5.1190
2016.3347     -3.58     -2.91     3.6308     5.1868
2016.3374     -5.77     -0.56     3.5306     5.0978
2016.3402     -7.30     -0.12     3.6450     5.2564
2016.3429     -5.66     -0.83     4.2089     6.1248
2016.3456     -7.58     -2.81     3.8766     5.5746
2016.3484     -6.91     -4.47     3.3655     4.8786
2016.3511     -4.22     -2.17     3.2079     4.6154
2016.3538     -3.19     -4.16     3.5653     5.0987
2016.3566     -4.99     -3.05     3.6354     5.1366
2016.3593     -4.32     -2.74     3.5364     5.0614
2016.3620     -5.67     -3.34     4.0836     6.0004
2016.3648     -6.14     -1.59     3.5624     5.3017
2016.3675     -5.14     -4.66     3.4762     5.1316
2016.3702     -5.51     -2.62     3.2792     4.9166
2016.3730     -3.75     -1.93     3.2392     4.7203
2016.3757     -6.72     0.13     3.2261     4.6938
2016.3784     -5.42     -0.58     3.1025     4.5768
2016.3811     -3.93     -1.19     3.2085     4.6210
